"Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MY (kNm),MZ (kNm),Length (m)"
" 51/ 67/ 25 (C),412.07,63.70,-70.03,-104.10,-96.73,2.80"
" 51/ 67/ 26 (C),400.82,63.70,86.67,129.64,-96.73,2.80"
" 51/ 67/ 27 (C),310.56,-26.79,-70.03,-104.10,47.25,2.80"
" 51/ 67/ 28 (C),304.97,-22.61,70.28,105.25,40.60,2.80"
" 51/ 67/ 29 (C),417.72,67.87,-86.42,-128.48,-103.39,2.80"
" 51/ 67/ 30 (C),406.47,67.87,70.28,105.25,-103.39,2.80"
" 51/ 67/ 31 (C),316.21,-22.61,-86.42,-128.48,40.60,2.80"
" 51/ 67/ 32 (C),331.30,-1.21,39.90,59.90,6.55,2.80"
" 51/ 67/ 33 (C),383.13,40.38,-32.12,-47.53,-59.63,2.80"
" 51/ 67/ 34 (C),377.96,40.38,39.90,59.90,-59.63,2.80"
" 51/ 67/ 35 (C),336.47,-1.21,-32.12,-47.53,6.55,2.80"
" 51/ 67/ 36 (C),333.90,0.71,32.37,48.69,3.49,2.80"
" 51/ 67/ 37 (C),385.73,42.30,-39.65,-58.74,-62.69,2.80"
" 51/ 67/ 38 (C),380.56,42.30,32.37,48.69,-62.69,2.80"
" 51/ 67/ 39 (C),339.07,0.71,-39.65,-58.74,3.49,2.80"
" 51/ 67/ 40 (C),354.02,20.59,0.09,0.50,-28.18,2.80"
" 52/ 52/ 22 (C),200.70,12.42,18.80,-27.26,17.86,2.80"
" 52/ 52/ 23 (C),302.42,19.72,30.05,-43.36,28.25,2.80"
" 52/ 52/ 24 (C),189.77,-39.78,69.99,-87.44,-45.37,2.80"
" 52/ 52/ 25 (C),202.17,50.71,-23.31,22.21,64.01,2.80"
" 52/ 52/ 26 (C),291.28,50.71,69.99,-87.44,64.01,2.80"
" 52/ 52/ 27 (C),100.66,-39.78,-23.31,22.21,-45.37,2.80"
" 52/ 52/ 28 (C),194.71,-26.56,59.79,-75.24,-29.23,2.80"
" 52/ 52/ 29 (C),207.10,63.93,-33.51,34.41,80.15,2.80"
" 52/ 52/ 30 (C),296.21,63.93,59.79,-75.24,80.15,2.80"
" 52/ 52/ 31 (C),105.60,-26.56,-33.51,34.41,-29.23,2.80"
" 52/ 52/ 32 (C),194.46,-11.76,42.03,-54.52,-11.45,2.80"
" 52/ 52/ 33 (C),200.15,29.83,-0.86,-4.12,38.82,2.80"
" 52/ 52/ 34 (C),241.11,29.83,42.03,-54.52,38.82,2.80"
" 52/ 52/ 35 (C),153.50,-11.76,-0.86,-4.12,-11.45,2.80"
" 52/ 52/ 36 (C),196.72,-5.68,37.34,-48.91,-4.04,2.80"
" 52/ 52/ 37 (C),202.42,35.91,-5.55,1.49,46.24,2.80"
" 52/ 52/ 38 (C),243.38,35.91,37.34,-48.91,46.24,2.80"
" 52/ 52/ 39 (C),155.76,-5.68,-5.55,1.49,-4.04,2.80"
" 52/ 52/ 40 (C),196.39,12.10,18.31,-26.56,17.40,2.80"
" 52/ 68/ 22 (C),189.71,12.42,18.80,25.38,-16.92,2.80"
" 52/ 68/ 23 (C),287.59,19.72,30.05,40.77,-26.97,2.80"
" 52/ 68/ 24 (C),178.78,-39.78,69.99,108.54,66.01,2.80"
" 52/ 68/ 25 (C),191.18,50.71,-23.31,-43.05,-77.97,2.80"
" 52/ 68/ 26 (C),280.29,50.71,69.99,108.54,-77.97,2.80"
" 52/ 68/ 27 (C),89.67,-39.78,-23.31,-43.05,66.01,2.80"
" 52/ 68/ 28 (C),183.72,-26.56,59.79,92.17,45.13,2.80"
" 52/ 68/ 29 (C),196.11,63.93,-33.51,-59.42,-98.85,2.80"
" 52/ 68/ 30 (C),285.23,63.93,59.79,92.17,-98.85,2.80"
" 52/ 68/ 31 (C),94.61,-26.56,-33.51,-59.42,45.13,2.80"
" 52/ 68/ 32 (C),183.47,-11.76,42.03,63.16,21.47,2.80"
" 52/ 68/ 33 (C),189.16,29.83,-0.86,-6.52,-44.71,2.80"
" 52/ 68/ 34 (C),230.12,29.83,42.03,63.16,-44.71,2.80"
" 52/ 68/ 35 (C),142.51,-11.76,-0.86,-6.52,21.47,2.80"
" 52/ 68/ 36 (C),185.73,-5.68,37.34,55.64,11.87,2.80"
" 52/ 68/ 37 (C),191.43,35.91,-5.55,-14.04,-54.31,2.80"
" 52/ 68/ 38 (C),232.39,35.91,37.34,55.64,-54.31,2.80"
" 52/ 68/ 39 (C),144.78,-5.68,-5.55,-14.04,11.87,2.80"
" 52/ 68/ 40 (C),185.40,12.10,18.31,24.72,-16.49,2.80"
" 53/ 53/ 22 (C),359.96,0.93,-31.96,46.07,1.07,2.80"
" 53/ 53/ 23 (C),549.69,1.42,-51.93,74.50,1.66,2.80"
" 53/ 53/ 24 (C),314.32,-63.48,17.31,-12.01,-84.24,2.80"
" 53/ 53/ 25 (C),392.37,86.53,-75.99,97.64,114.46,2.80"
" 53/ 53/ 26 (C),303.26,86.53,17.31,-12.01,114.46,2.80"
" 53/ 53/ 27 (C),403.43,-63.48,-75.99,97.64,-84.24,2.80"
" 53/ 53/ 28 (C),318.67,-84.67,14.15,-8.31,-112.34,2.80"
" 53/ 53/ 29 (C),396.72,65.34,-79.15,101.34,86.37,2.80"
" 53/ 53/ 30 (C),307.61,65.34,14.15,-8.31,86.37,2.80"
" 53/ 53/ 31 (C),407.78,-84.67,-79.15,101.34,-112.34,2.80"
" 53/ 53/ 32 (C),336.58,-28.67,-8.75,18.62,-38.15,2.80"
" 53/ 53/ 33 (C),372.46,40.28,-51.64,69.01,53.18,2.80"
" 53/ 53/ 34 (C),331.50,40.28,-8.75,18.62,53.18,2.80"
" 53/ 53/ 35 (C),377.54,-28.67,-51.64,69.01,-38.15,2.80"
" 53/ 53/ 36 (C),338.58,-38.41,-10.20,20.32,-51.06,2.80"
" 53/ 53/ 37 (C),374.46,30.54,-53.09,70.72,40.27,2.80"
" 53/ 53/ 38 (C),333.50,30.54,-10.20,20.32,40.27,2.80"
" 53/ 53/ 39 (C),379.54,-38.41,-53.09,70.72,-51.06,2.80"
" 53/ 53/ 40 (C),351.16,0.90,-31.04,44.74,1.03,2.80"
" 53/ 69/ 22 (C),348.97,0.93,-31.96,-43.43,-1.54,2.80"
" 53/ 69/ 23 (C),534.86,1.42,-51.93,-70.91,-2.33,2.80"
" 53/ 69/ 24 (C),303.33,-63.48,17.31,36.45,93.49,2.80"
" 53/ 69/ 25 (C),381.38,86.53,-75.99,-115.15,-127.83,2.80"
" 53/ 69/ 26 (C),292.27,86.53,17.31,36.45,-127.83,2.80"
" 53/ 69/ 27 (C),392.44,-63.48,-75.99,-115.15,93.49,2.80"
" 53/ 69/ 28 (C),307.68,-84.67,14.15,31.32,124.73,2.80"
" 53/ 69/ 29 (C),385.73,65.34,-79.15,-120.28,-96.58,2.80"
" 53/ 69/ 30 (C),296.62,65.34,14.15,31.32,-96.58,2.80"
" 53/ 69/ 31 (C),396.79,-84.67,-79.15,-120.28,124.73,2.80"
" 53/ 69/ 32 (C),325.59,-28.67,-8.75,-5.90,42.14,2.80"
" 53/ 69/ 33 (C),361.47,40.28,-51.64,-75.57,-59.59,2.80"
" 53/ 69/ 34 (C),320.51,40.28,-8.75,-5.90,-59.59,2.80"
" 53/ 69/ 35 (C),366.55,-28.67,-51.64,-75.57,42.14,2.80"
" 53/ 69/ 36 (C),327.59,-38.41,-10.20,-8.26,56.50,2.80"
" 53/ 69/ 37 (C),363.47,30.54,-53.09,-77.93,-45.23,2.80"
" 53/ 69/ 38 (C),322.51,30.54,-10.20,-8.26,-45.23,2.80"
" 53/ 69/ 39 (C),368.55,-38.41,-53.09,-77.93,56.50,2.80"
" 53/ 69/ 40 (C),340.17,0.90,-31.04,-42.18,-1.49,2.80"
" 54/ 54/ 22 (C),672.51,1.85,-0.26,-0.19,2.24,2.80"
" 54/ 54/ 23 (C),1039.44,2.86,-0.23,-0.46,3.50,2.80"
" 54/ 54/ 24 (C),674.65,-69.71,80.67,-106.09,-92.57,2.80"
" 54/ 54/ 25 (C),652.34,80.29,-76.03,98.95,106.13,2.80"
" 54/ 54/ 26 (C),663.59,80.29,80.67,-106.09,106.13,2.80"
" 54/ 54/ 27 (C),663.40,-69.71,-76.03,98.95,-92.57,2.80"
" 54/ 54/ 28 (C),674.77,-76.61,75.41,-99.21,-101.69,2.80"
" 54/ 54/ 29 (C),652.47,73.40,-81.29,105.83,97.01,2.80"
" 54/ 54/ 30 (C),663.71,73.40,75.41,-99.21,97.01,2.80"
" 54/ 54/ 31 (C),663.52,-76.61,-81.29,105.83,-101.69,2.80"
" 54/ 54/ 32 (C),668.65,-31.05,36.91,-48.83,-41.35,2.80"
" 54/ 54/ 33 (C),658.40,37.90,-35.12,45.41,49.98,2.80"
" 54/ 54/ 34 (C),663.57,37.90,36.91,-48.83,49.98,2.80"
" 54/ 54/ 35 (C),663.48,-31.05,-35.12,45.41,-41.35,2.80"
" 54/ 54/ 36 (C),668.71,-34.22,34.49,-45.67,-45.54,2.80"
" 54/ 54/ 37 (C),658.46,34.73,-37.53,48.57,45.79,2.80"
" 54/ 54/ 38 (C),663.63,34.73,34.49,-45.67,45.79,2.80"
" 54/ 54/ 39 (C),663.54,-34.22,-37.53,48.57,-45.54,2.80"
" 54/ 54/ 40 (C),654.21,1.79,-0.25,-0.19,2.16,2.80"
" 54/ 70/ 22 (C),661.52,1.85,-0.26,-0.91,-2.95,2.80"
" 54/ 70/ 23 (C),1024.60,2.86,-0.23,-1.10,-4.52,2.80"
" 54/ 70/ 24 (C),663.66,-69.71,80.67,119.79,102.62,2.80"
" 54/ 70/ 25 (C),641.35,80.29,-76.03,-113.94,-118.69,2.80"
" 54/ 70/ 26 (C),652.60,80.29,80.67,119.79,-118.69,2.80"
" 54/ 70/ 27 (C),652.41,-69.71,-76.03,-113.94,102.62,2.80"
" 54/ 70/ 28 (C),663.78,-76.61,75.41,111.94,112.81,2.80"
" 54/ 70/ 29 (C),641.48,73.40,-81.29,-121.79,-108.51,2.80"
" 54/ 70/ 30 (C),652.72,73.40,75.41,111.94,-108.51,2.80"
" 54/ 70/ 31 (C),652.54,-76.61,-81.29,-121.79,112.81,2.80"
" 54/ 70/ 32 (C),657.66,-31.05,36.91,54.52,45.58,2.80"
" 54/ 70/ 33 (C),647.41,37.90,-35.12,-52.91,-56.15,2.80"
" 54/ 70/ 34 (C),652.58,37.90,36.91,54.52,-56.15,2.80"
" 54/ 70/ 35 (C),652.49,-31.05,-35.12,-52.91,45.58,2.80"
" 54/ 70/ 36 (C),657.72,-34.22,34.49,50.91,50.26,2.80"
" 54/ 70/ 37 (C),647.47,34.73,-37.53,-56.52,-51.47,2.80"
" 54/ 70/ 38 (C),652.64,34.73,34.49,50.91,-51.47,2.80"
" 54/ 70/ 39 (C),652.55,-34.22,-37.53,-56.52,50.26,2.80"
" 54/ 70/ 40 (C),643.22,1.79,-0.25,-0.88,-2.85,2.80"
" 55/ 55/ 22 (C),672.51,1.85,0.26,0.19,2.24,2.80"
" 55/ 55/ 23 (C),1039.44,2.86,0.23,0.46,3.50,2.80"
" 55/ 55/ 24 (C),663.52,-76.61,81.29,-105.83,-101.69,2.80"
" 55/ 55/ 25 (C),663.71,73.40,-75.41,99.21,97.01,2.80"
" 55/ 55/ 26 (C),652.47,73.40,81.29,-105.83,97.01,2.80"
" 55/ 55/ 27 (C),674.77,-76.61,-75.41,99.21,-101.69,2.80"
" 55/ 55/ 28 (C),663.40,-69.71,76.03,-98.95,-92.57,2.80"
" 55/ 55/ 29 (C),663.59,80.29,-80.67,106.09,106.13,2.80"
" 55/ 55/ 30 (C),652.34,80.29,76.03,-98.95,106.13,2.80"
" 55/ 55/ 31 (C),674.65,-69.71,-80.67,106.09,-92.57,2.80"
" 55/ 55/ 32 (C),663.54,-34.22,37.53,-48.57,-45.54,2.80"
" 55/ 55/ 33 (C),663.63,34.73,-34.49,45.67,45.79,2.80"
" 55/ 55/ 34 (C),658.46,34.73,37.53,-48.57,45.79,2.80"
" 55/ 55/ 35 (C),668.71,-34.22,-34.49,45.67,-45.54,2.80"
" 55/ 55/ 36 (C),663.48,-31.05,35.12,-45.41,-41.35,2.80"
" 55/ 55/ 37 (C),663.57,37.90,-36.91,48.83,49.98,2.80"
" 55/ 55/ 38 (C),658.40,37.90,35.12,-45.41,49.98,2.80"
" 55/ 55/ 39 (C),668.65,-31.05,-36.91,48.83,-41.35,2.80"
" 55/ 55/ 40 (C),654.21,1.79,0.25,0.19,2.16,2.80"
" 55/ 71/ 22 (C),661.52,1.85,0.26,0.91,-2.95,2.80"
" 55/ 71/ 23 (C),1024.60,2.86,0.23,1.10,-4.52,2.80"
" 55/ 71/ 24 (C),652.54,-76.61,81.29,121.79,112.81,2.80"
" 55/ 71/ 25 (C),652.72,73.40,-75.41,-111.94,-108.51,2.80"
" 55/ 71/ 26 (C),641.48,73.40,81.29,121.79,-108.51,2.80"
" 55/ 71/ 27 (C),663.78,-76.61,-75.41,-111.94,112.81,2.80"
" 55/ 71/ 28 (C),652.41,-69.71,76.03,113.94,102.62,2.80"
" 55/ 71/ 29 (C),652.60,80.29,-80.67,-119.79,-118.69,2.80"
" 55/ 71/ 30 (C),641.35,80.29,76.03,113.94,-118.69,2.80"
" 55/ 71/ 31 (C),663.66,-69.71,-80.67,-119.79,102.62,2.80"
" 55/ 71/ 32 (C),652.55,-34.22,37.53,56.52,50.26,2.80"
" 55/ 71/ 33 (C),652.64,34.73,-34.49,-50.91,-51.47,2.80"
" 55/ 71/ 34 (C),647.47,34.73,37.53,56.52,-51.47,2.80"
" 55/ 71/ 35 (C),657.72,-34.22,-34.49,-50.91,50.26,2.80"
" 55/ 71/ 36 (C),652.49,-31.05,35.12,52.91,45.58,2.80"
" 55/ 71/ 37 (C),652.58,37.90,-36.91,-54.52,-56.15,2.80"
" 55/ 71/ 38 (C),647.41,37.90,35.12,52.91,-56.15,2.80"
" 55/ 71/ 39 (C),657.66,-31.05,-36.91,-54.52,45.58,2.80"
" 55/ 71/ 40 (C),643.22,1.79,0.25,0.88,-2.85,2.80"
" 56/ 56/ 22 (C),359.96,0.93,31.96,-46.07,1.07,2.80"
" 56/ 56/ 23 (C),549.69,1.42,51.93,-74.50,1.66,2.80"
" 56/ 56/ 24 (C),407.78,-84.67,79.15,-101.34,-112.34,2.80"
" 56/ 56/ 25 (C),307.61,65.34,-14.15,8.31,86.37,2.80"
" 56/ 56/ 26 (C),396.72,65.34,79.15,-101.34,86.37,2.80"
" 56/ 56/ 27 (C),318.67,-84.67,-14.15,8.31,-112.34,2.80"
" 56/ 56/ 28 (C),403.43,-63.48,75.99,-97.64,-84.24,2.80"
" 56/ 56/ 29 (C),303.26,86.53,-17.31,12.01,114.46,2.80"
" 56/ 56/ 30 (C),392.37,86.53,75.99,-97.64,114.46,2.80"
" 56/ 56/ 31 (C),314.32,-63.48,-17.31,12.01,-84.24,2.80"
" 56/ 56/ 32 (C),379.54,-38.41,53.09,-70.72,-51.06,2.80"
" 56/ 56/ 33 (C),333.50,30.54,10.20,-20.32,40.27,2.80"
" 56/ 56/ 34 (C),374.46,30.54,53.09,-70.72,40.27,2.80"
" 56/ 56/ 35 (C),338.58,-38.41,10.20,-20.32,-51.06,2.80"
" 56/ 56/ 36 (C),377.54,-28.67,51.64,-69.01,-38.15,2.80"
" 56/ 56/ 37 (C),331.50,40.28,8.75,-18.62,53.18,2.80"
" 56/ 56/ 38 (C),372.46,40.28,51.64,-69.01,53.18,2.80"
" 56/ 56/ 39 (C),336.58,-28.67,8.75,-18.62,-38.15,2.80"
" 56/ 56/ 40 (C),351.16,0.90,31.04,-44.74,1.03,2.80"
" 56/ 72/ 22 (C),348.97,0.93,31.96,43.43,-1.54,2.80"
" 56/ 72/ 23 (C),534.86,1.42,51.93,70.91,-2.33,2.80"
" 56/ 72/ 24 (C),396.79,-84.67,79.15,120.28,124.73,2.80"
" 56/ 72/ 25 (C),296.62,65.34,-14.15,-31.32,-96.58,2.80"
" 56/ 72/ 26 (C),385.73,65.34,79.15,120.28,-96.58,2.80"
" 56/ 72/ 27 (C),307.68,-84.67,-14.15,-31.32,124.73,2.80"
" 56/ 72/ 28 (C),392.44,-63.48,75.99,115.15,93.49,2.80"
" 56/ 72/ 29 (C),292.27,86.53,-17.31,-36.45,-127.83,2.80"
" 56/ 72/ 30 (C),381.38,86.53,75.99,115.15,-127.83,2.80"
" 56/ 72/ 31 (C),303.33,-63.48,-17.31,-36.45,93.49,2.80"
" 56/ 72/ 32 (C),368.55,-38.41,53.09,77.93,56.50,2.80"
" 56/ 72/ 33 (C),322.51,30.54,10.20,8.26,-45.23,2.80"
" 56/ 72/ 34 (C),363.47,30.54,53.09,77.93,-45.23,2.80"
" 56/ 72/ 35 (C),327.59,-38.41,10.20,8.26,56.50,2.80"
" 56/ 72/ 36 (C),366.55,-28.67,51.64,75.57,42.14,2.80"
" 56/ 72/ 37 (C),320.51,40.28,8.75,5.90,-59.59,2.80"
" 56/ 72/ 38 (C),361.47,40.28,51.64,75.57,-59.59,2.80"
" 56/ 72/ 39 (C),325.59,-28.67,8.75,5.90,42.14,2.80"
" 56/ 72/ 40 (C),340.17,0.90,31.04,42.18,-1.49,2.80"
" 57/ 57/ 22 (C),359.96,-0.93,-31.96,46.07,-1.07,2.80"
" 57/ 57/ 23 (C),549.69,-1.42,-51.93,74.50,-1.66,2.80"
" 57/ 57/ 24 (C),307.61,-65.34,14.15,-8.31,-86.37,2.80"
" 57/ 57/ 25 (C),407.78,84.67,-79.15,101.34,112.34,2.80"
" 57/ 57/ 26 (C),318.67,84.67,14.15,-8.31,112.34,2.80"
" 57/ 57/ 27 (C),396.72,-65.34,-79.15,101.34,-86.37,2.80"
" 57/ 57/ 28 (C),303.26,-86.53,17.31,-12.01,-114.46,2.80"
" 57/ 57/ 29 (C),403.43,63.48,-75.99,97.64,84.24,2.80"
" 57/ 57/ 30 (C),314.32,63.48,17.31,-12.01,84.24,2.80"
" 57/ 57/ 31 (C),392.37,-86.53,-75.99,97.64,-114.46,2.80"
" 57/ 57/ 32 (C),333.50,-30.54,-10.20,20.32,-40.27,2.80"
" 57/ 57/ 33 (C),379.54,38.41,-53.09,70.72,51.06,2.80"
" 57/ 57/ 34 (C),338.58,38.41,-10.20,20.32,51.06,2.80"
" 57/ 57/ 35 (C),374.46,-30.54,-53.09,70.72,-40.27,2.80"
" 57/ 57/ 36 (C),331.50,-40.28,-8.75,18.62,-53.18,2.80"
" 57/ 57/ 37 (C),377.54,28.67,-51.64,69.01,38.15,2.80"
" 57/ 57/ 38 (C),336.58,28.67,-8.75,18.62,38.15,2.80"
" 57/ 57/ 39 (C),372.46,-40.28,-51.64,69.01,-53.18,2.80"
" 57/ 57/ 40 (C),351.16,-0.90,-31.04,44.74,-1.03,2.80"
" 57/ 73/ 22 (C),348.97,-0.93,-31.96,-43.43,1.54,2.80"
" 57/ 73/ 23 (C),534.86,-1.42,-51.93,-70.91,2.33,2.80"
" 57/ 73/ 24 (C),296.62,-65.34,14.15,31.32,96.58,2.80"
" 57/ 73/ 25 (C),396.79,84.67,-79.15,-120.28,-124.73,2.80"
" 57/ 73/ 26 (C),307.68,84.67,14.15,31.32,-124.73,2.80"
" 57/ 73/ 27 (C),385.73,-65.34,-79.15,-120.28,96.58,2.80"
" 57/ 73/ 28 (C),292.27,-86.53,17.31,36.45,127.83,2.80"
" 57/ 73/ 29 (C),392.44,63.48,-75.99,-115.15,-93.49,2.80"
" 57/ 73/ 30 (C),303.33,63.48,17.31,36.45,-93.49,2.80"
" 57/ 73/ 31 (C),381.38,-86.53,-75.99,-115.15,127.83,2.80"
" 57/ 73/ 32 (C),322.51,-30.54,-10.20,-8.26,45.23,2.80"
" 57/ 73/ 33 (C),368.55,38.41,-53.09,-77.93,-56.50,2.80"
" 57/ 73/ 34 (C),327.59,38.41,-10.20,-8.26,-56.50,2.80"
" 57/ 73/ 35 (C),363.47,-30.54,-53.09,-77.93,45.23,2.80"
" 57/ 73/ 36 (C),320.51,-40.28,-8.75,-5.90,59.59,2.80"
" 57/ 73/ 37 (C),366.55,28.67,-51.64,-75.57,-42.14,2.80"
" 57/ 73/ 38 (C),325.59,28.67,-8.75,-5.90,-42.14,2.80"
" 57/ 73/ 39 (C),361.47,-40.28,-51.64,-75.57,59.59,2.80"
" 57/ 73/ 40 (C),340.17,-0.90,-31.04,-42.18,1.49,2.80"
" 58/ 58/ 22 (C),672.51,-1.85,-0.26,-0.19,-2.24,2.80"
" 58/ 58/ 23 (C),1039.44,-2.86,-0.23,-0.46,-3.50,2.80"
" 58/ 58/ 24 (C),663.71,-73.40,75.41,-99.21,-97.01,2.80"
" 58/ 58/ 25 (C),663.52,76.61,-81.29,105.83,101.69,2.80"
" 58/ 58/ 26 (C),674.77,76.61,75.41,-99.21,101.69,2.80"
" 58/ 58/ 27 (C),652.47,-73.40,-81.29,105.83,-97.01,2.80"
" 58/ 58/ 28 (C),663.59,-80.29,80.67,-106.09,-106.13,2.80"
" 58/ 58/ 29 (C),663.40,69.71,-76.03,98.95,92.57,2.80"
" 58/ 58/ 30 (C),674.65,69.71,80.67,-106.09,92.57,2.80"
" 58/ 58/ 31 (C),652.34,-80.29,-76.03,98.95,-106.13,2.80"
" 58/ 58/ 32 (C),663.63,-34.73,34.49,-45.67,-45.79,2.80"
" 58/ 58/ 33 (C),663.54,34.22,-37.53,48.57,45.54,2.80"
" 58/ 58/ 34 (C),668.71,34.22,34.49,-45.67,45.54,2.80"
" 58/ 58/ 35 (C),658.46,-34.73,-37.53,48.57,-45.79,2.80"
" 58/ 58/ 36 (C),663.57,-37.90,36.91,-48.83,-49.98,2.80"
" 58/ 58/ 37 (C),663.48,31.05,-35.12,45.41,41.35,2.80"
" 58/ 58/ 38 (C),668.65,31.05,36.91,-48.83,41.35,2.80"
" 58/ 58/ 39 (C),658.40,-37.90,-35.12,45.41,-49.98,2.80"
" 58/ 58/ 40 (C),654.21,-1.79,-0.25,-0.19,-2.16,2.80"
" 58/ 74/ 22 (C),661.52,-1.85,-0.26,-0.91,2.95,2.80"
" 58/ 74/ 23 (C),1024.60,-2.86,-0.23,-1.10,4.52,2.80"
" 58/ 74/ 24 (C),652.72,-73.40,75.41,111.94,108.51,2.80"
" 58/ 74/ 25 (C),652.54,76.61,-81.29,-121.79,-112.81,2.80"
" 58/ 74/ 26 (C),663.78,76.61,75.41,111.94,-112.81,2.80"
" 58/ 74/ 27 (C),641.48,-73.40,-81.29,-121.79,108.51,2.80"
" 58/ 74/ 28 (C),652.60,-80.29,80.67,119.79,118.69,2.80"
" 58/ 74/ 29 (C),652.41,69.71,-76.03,-113.94,-102.62,2.80"
" 58/ 74/ 30 (C),663.66,69.71,80.67,119.79,-102.62,2.80"
" 58/ 74/ 31 (C),641.35,-80.29,-76.03,-113.94,118.69,2.80"
" 58/ 74/ 32 (C),652.64,-34.73,34.49,50.91,51.47,2.80"
" 58/ 74/ 33 (C),652.55,34.22,-37.53,-56.52,-50.26,2.80"
" 58/ 74/ 34 (C),657.72,34.22,34.49,50.91,-50.26,2.80"
" 58/ 74/ 35 (C),647.47,-34.73,-37.53,-56.52,51.47,2.80"
" 58/ 74/ 36 (C),652.58,-37.90,36.91,54.52,56.15,2.80"
" 58/ 74/ 37 (C),652.49,31.05,-35.12,-52.91,-45.58,2.80"
" 58/ 74/ 38 (C),657.66,31.05,36.91,54.52,-45.58,2.80"
" 58/ 74/ 39 (C),647.41,-37.90,-35.12,-52.91,56.15,2.80"
" 58/ 74/ 40 (C),643.22,-1.79,-0.25,-0.88,2.85,2.80"
" 59/ 59/ 22 (C),672.51,-1.85,0.26,0.19,-2.24,2.80"
" 59/ 59/ 23 (C),1039.44,-2.86,0.23,0.46,-3.50,2.80"
" 59/ 59/ 24 (C),652.34,-80.29,76.03,-98.95,-106.13,2.80"
" 59/ 59/ 25 (C),674.65,69.71,-80.67,106.09,92.57,2.80"
" 59/ 59/ 26 (C),663.40,69.71,76.03,-98.95,92.57,2.80"
" 59/ 59/ 27 (C),663.59,-80.29,-80.67,106.09,-106.13,2.80"
" 59/ 59/ 28 (C),652.47,-73.40,81.29,-105.83,-97.01,2.80"
" 59/ 59/ 29 (C),674.77,76.61,-75.41,99.21,101.69,2.80"
" 59/ 59/ 30 (C),663.52,76.61,81.29,-105.83,101.69,2.80"
" 59/ 59/ 31 (C),663.71,-73.40,-75.41,99.21,-97.01,2.80"
" 59/ 59/ 32 (C),658.40,-37.90,35.12,-45.41,-49.98,2.80"
" 59/ 59/ 33 (C),668.65,31.05,-36.91,48.83,41.35,2.80"
" 59/ 59/ 34 (C),663.48,31.05,35.12,-45.41,41.35,2.80"
" 59/ 59/ 35 (C),663.57,-37.90,-36.91,48.83,-49.98,2.80"
" 59/ 59/ 36 (C),658.46,-34.73,37.53,-48.57,-45.79,2.80"
" 59/ 59/ 37 (C),668.71,34.22,-34.49,45.67,45.54,2.80"
" 59/ 59/ 38 (C),663.54,34.22,37.53,-48.57,45.54,2.80"
" 59/ 59/ 39 (C),663.63,-34.73,-34.49,45.67,-45.79,2.80"
" 59/ 59/ 40 (C),654.21,-1.79,0.25,0.19,-2.16,2.80"
" 59/ 75/ 22 (C),661.52,-1.85,0.26,0.91,2.95,2.80"
" 59/ 75/ 23 (C),1024.60,-2.86,0.23,1.10,4.52,2.80"
" 59/ 75/ 24 (C),641.35,-80.29,76.03,113.94,118.69,2.80"
" 59/ 75/ 25 (C),663.66,69.71,-80.67,-119.79,-102.62,2.80"
" 59/ 75/ 26 (C),652.41,69.71,76.03,113.94,-102.62,2.80"
" 59/ 75/ 27 (C),652.60,-80.29,-80.67,-119.79,118.69,2.80"
" 59/ 75/ 28 (C),641.48,-73.40,81.29,121.79,108.51,2.80"
" 59/ 75/ 29 (C),663.78,76.61,-75.41,-111.94,-112.81,2.80"
" 59/ 75/ 30 (C),652.54,76.61,81.29,121.79,-112.81,2.80"
" 59/ 75/ 31 (C),652.72,-73.40,-75.41,-111.94,108.51,2.80"
" 59/ 75/ 32 (C),647.41,-37.90,35.12,52.91,56.15,2.80"
" 59/ 75/ 33 (C),657.66,31.05,-36.91,-54.52,-45.58,2.80"
" 59/ 75/ 34 (C),652.49,31.05,35.12,52.91,-45.58,2.80"
" 59/ 75/ 35 (C),652.58,-37.90,-36.91,-54.52,56.15,2.80"
" 59/ 75/ 36 (C),647.47,-34.73,37.53,56.52,51.47,2.80"
" 59/ 75/ 37 (C),657.72,34.22,-34.49,-50.91,-50.26,2.80"
" 59/ 75/ 38 (C),652.55,34.22,37.53,56.52,-50.26,2.80"
" 59/ 75/ 39 (C),652.64,-34.73,-34.49,-50.91,51.47,2.80"
" 59/ 75/ 40 (C),643.22,-1.79,0.25,0.88,2.85,2.80"
" 60/ 60/ 22 (C),359.96,-0.93,31.96,-46.07,-1.07,2.80"
" 60/ 60/ 23 (C),549.69,-1.42,51.93,-74.50,-1.66,2.80"
" 60/ 60/ 24 (C),392.37,-86.53,75.99,-97.64,-114.46,2.80"
" 60/ 60/ 25 (C),314.32,63.48,-17.31,12.01,84.24,2.80"
" 60/ 60/ 26 (C),403.43,63.48,75.99,-97.64,84.24,2.80"
" 60/ 60/ 27 (C),303.26,-86.53,-17.31,12.01,-114.46,2.80"
" 60/ 60/ 28 (C),396.72,-65.34,79.15,-101.34,-86.37,2.80"
" 60/ 60/ 29 (C),318.67,84.67,-14.15,8.31,112.34,2.80"
" 60/ 60/ 30 (C),407.78,84.67,79.15,-101.34,112.34,2.80"
" 60/ 60/ 31 (C),307.61,-65.34,-14.15,8.31,-86.37,2.80"
" 60/ 60/ 32 (C),372.46,-40.28,51.64,-69.01,-53.18,2.80"
