Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MX (kNm),MY (kNm),MZ (kNm)
 209/ 154/ 7 (C),0,0,23.35,-0.62,-10.56,0
 210/ 126/ 7 (C),101.09,-3.17,-27.22,-0.34,33.85,-3.96
 210/ 159/ 7 (C),89.89,-3.17,-27.22,-0.34,-42.37,4.9
 210/ 126/ 7 (C),101.09,-3.17,-27.22,-0.34,33.85,-3.96
 210/ 126/ 7 (C),101.09,-3.17,-27.22,-0.34,33.85,-3.96
 210/ 126/ 7 (C),101.09,-3.17,-27.22,-0.34,33.85,-3.96
 210/ 126/ 7 (C),101.09,-3.17,-27.22,-0.34,33.85,-3.96
 210/ 126/ 7 (C),101.09,-3.17,-27.22,-0.34,33.85,-3.96
 210/ 126/ 7 (C),101.09,-3.17,-27.22,-0.34,33.85,-3.96
 210/ 126/ 7 (C),101.09,-3.17,-27.22,-0.34,33.85,-3.96
 210/ 159/ 7 (C),89.89,-3.17,-27.22,-0.34,-42.37,4.9
 210/ 159/ 7 (C),89.89,-3.17,-27.22,-0.34,-42.37,4.9
 210/ 126/ 7 (C),101.09,-3.17,-27.22,-0.34,33.85,-3.96
 211/ 157/ 7 (C),0,0,14.88,-2.66,-4.83,0
 211/ 157/ 7 (C),0,0,14.88,-2.66,-4.83,0
 211/ 157/ 7 (C),0,0,14.88,-2.66,-4.83,0
 211/ 157/ 7 (C),0,0,14.88,-2.66,-4.83,0
 211/ 157/ 7 (C),0,0,14.88,-2.66,-4.83,0
 211/ 158/ 7 (C),0,0,-15.93,-2.66,-6.28,0
 211/ 157/ 7 (C),0,0,14.88,-2.66,-4.83,0
 211/ 157/ 7 (C),0,0,14.88,-2.66,-4.83,0
 211/ 157/ 7 (C),0,0,14.88,-2.66,-4.83,0
 211/ 158/ 7 (C),0,0,-15.93,-2.66,-6.28,0
 211/ 158/ 7 (C),0,0,-15.93,-2.66,-6.28,0
 211/ 157/ 7 (C),0,0,14.88,-2.66,-4.83,0
 212/ 125/ 7 (C),46.99,4.35,6.34,-0.34,-7.98,5.17
 212/ 158/ 7 (C),35.79,4.35,6.34,-0.34,9.76,-7.02
 212/ 125/ 7 (C),46.99,4.35,6.34,-0.34,-7.98,5.17
 212/ 125/ 7 (C),46.99,4.35,6.34,-0.34,-7.98,5.17
 212/ 125/ 7 (C),46.99,4.35,6.34,-0.34,-7.98,5.17
 212/ 125/ 7 (C),46.99,4.35,6.34,-0.34,-7.98,5.17
 212/ 125/ 7 (C),46.99,4.35,6.34,-0.34,-7.98,5.17
 212/ 125/ 7 (C),46.99,4.35,6.34,-0.34,-7.98,5.17
 212/ 158/ 7 (C),35.79,4.35,6.34,-0.34,9.76,-7.02
 212/ 125/ 7 (C),46.99,4.35,6.34,-0.34,-7.98,5.17
 212/ 125/ 7 (C),46.99,4.35,6.34,-0.34,-7.98,5.17
 212/ 158/ 7 (C),35.79,4.35,6.34,-0.34,9.76,-7.02
 213/ 156/ 7 (C),0,0,31.14,1.74,-32.1,0
 213/ 156/ 7 (C),0,0,31.14,1.74,-32.1,0
 213/ 156/ 7 (C),0,0,31.14,1.74,-32.1,0
 213/ 156/ 7 (C),0,0,31.14,1.74,-32.1,0
 213/ 156/ 7 (C),0,0,31.14,1.74,-32.1,0
 213/ 157/ 7 (C),0,0,-20.68,1.74,-11.97,0
 213/ 156/ 7 (C),0,0,31.14,1.74,-32.1,0
 213/ 156/ 7 (C),0,0,31.14,1.74,-32.1,0
 213/ 157/ 7 (C),0,0,-20.68,1.74,-11.97,0
 213/ 156/ 7 (C),0,0,31.14,1.74,-32.1,0
 213/ 157/ 7 (C),0,0,-20.68,1.74,-11.97,0
 213/ 156/ 7 (C),0,0,31.14,1.74,-32.1,0
 214/ 124/ 7 (C),88.6,12.82,2.82,-0.34,-4.01,16.08
 214/ 157/ 7 (C),77.4,12.82,2.82,-0.34,3.89,-19.82
 214/ 124/ 7 (C),88.6,12.82,2.82,-0.34,-4.01,16.08
 214/ 124/ 7 (C),88.6,12.82,2.82,-0.34,-4.01,16.08
 214/ 124/ 7 (C),88.6,12.82,2.82,-0.34,-4.01,16.08
 214/ 124/ 7 (C),88.6,12.82,2.82,-0.34,-4.01,16.08
 214/ 124/ 7 (C),88.6,12.82,2.82,-0.34,-4.01,16.08
 214/ 124/ 7 (C),88.6,12.82,2.82,-0.34,-4.01,16.08
 214/ 157/ 7 (C),77.4,12.82,2.82,-0.34,3.89,-19.82
 214/ 124/ 7 (C),88.6,12.82,2.82,-0.34,-4.01,16.08
 214/ 124/ 7 (C),88.6,12.82,2.82,-0.34,-4.01,16.08
 214/ 157/ 7 (C),77.4,12.82,2.82,-0.34,3.89,-19.82
 215/ 155/ 7 (C),0,0,5.55,0.48,20.66,0
 215/ 155/ 7 (C),0,0,5.55,0.48,20.66,0
 215/ 155/ 7 (C),0,0,5.55,0.48,20.66,0
 215/ 155/ 7 (C),0,0,5.55,0.48,20.66,0
 215/ 155/ 7 (C),0,0,5.55,0.48,20.66,0
 215/ 156/ 7 (C),0,0,-43.07,0.48,-48.76,0
 215/ 155/ 7 (C),0,0,5.55,0.48,20.66,0
 215/ 155/ 7 (C),0,0,5.55,0.48,20.66,0
 215/ 155/ 7 (C),0,0,5.55,0.48,20.66,0
 215/ 156/ 7 (C),0,0,-43.07,0.48,-48.76,0
 215/ 156/ 7 (C),0,0,-43.07,0.48,-48.76,0
 215/ 155/ 7 (C),0,0,5.55,0.48,20.66,0
 216/ 123/ 7 (C),120.3,8.19,9.74,-0.34,-13,10.03
 216/ 156/ 7 (C),109.1,8.19,9.74,-0.34,14.29,-12.89
 216/ 123/ 7 (C),120.3,8.19,9.74,-0.34,-13,10.03
 216/ 123/ 7 (C),120.3,8.19,9.74,-0.34,-13,10.03
 216/ 123/ 7 (C),120.3,8.19,9.74,-0.34,-13,10.03
 216/ 123/ 7 (C),120.3,8.19,9.74,-0.34,-13,10.03
 216/ 123/ 7 (C),120.3,8.19,9.74,-0.34,-13,10.03
 216/ 123/ 7 (C),120.3,8.19,9.74,-0.34,-13,10.03
 216/ 156/ 7 (C),109.1,8.19,9.74,-0.34,14.29,-12.89
 216/ 123/ 7 (C),120.3,8.19,9.74,-0.34,-13,10.03
 216/ 123/ 7 (C),120.3,8.19,9.74,-0.34,-13,10.03
 216/ 156/ 7 (C),109.1,8.19,9.74,-0.34,14.29,-12.89
 217/ 154/ 7 (C),0,0,40.84,0.9,-36.41,0
 217/ 154/ 7 (C),0,0,40.84,0.9,-36.41,0
 217/ 154/ 7 (C),0,0,40.84,0.9,-36.41,0
 217/ 154/ 7 (C),0,0,40.84,0.9,-36.41,0
 217/ 154/ 7 (C),0,0,40.84,0.9,-36.41,0
 217/ 155/ 7 (C),0,0,-7.25,0.9,25.31,0
 217/ 154/ 7 (C),0,0,40.84,0.9,-36.41,0
 217/ 154/ 7 (C),0,0,40.84,0.9,-36.41,0
 217/ 155/ 7 (C),0,0,-7.25,0.9,25.31,0
 217/ 154/ 7 (C),0,0,40.84,0.9,-36.41,0
 217/ 155/ 7 (C),0,0,-7.25,0.9,25.31,0
 217/ 154/ 7 (C),0,0,40.84,0.9,-36.41,0
 218/ 122/ 7 (C),61.7,8.22,0.46,-0.34,-0.08,10
 218/ 155/ 7 (C),50.5,8.22,0.46,-0.34,1.2,-13.02
 218/ 122/ 7 (C),61.7,8.22,0.46,-0.34,-0.08,10
 218/ 122/ 7 (C),61.7,8.22,0.46,-0.34,-0.08,10
 218/ 122/ 7 (C),61.7,8.22,0.46,-0.34,-0.08,10
 218/ 122/ 7 (C),61.7,8.22,0.46,-0.34,-0.08,10
 218/ 122/ 7 (C),61.7,8.22,0.46,-0.34,-0.08,10
 218/ 122/ 7 (C),61.7,8.22,0.46,-0.34,-0.08,10
 218/ 155/ 7 (C),50.5,8.22,0.46,-0.34,1.2,-13.02
 218/ 122/ 7 (C),61.7,8.22,0.46,-0.34,-0.08,10
 218/ 122/ 7 (C),61.7,8.22,0.46,-0.34,-0.08,10
 218/ 155/ 7 (C),50.5,8.22,0.46,-0.34,1.2,-13.02
 219/ 121/ 7 (C),75.39,7.37,-24.02,-0.34,30.23,9.19
 219/ 154/ 7 (C),64.19,7.37,-24.02,-0.34,-37.03,-11.46
 219/ 121/ 7 (C),75.39,7.37,-24.02,-0.34,30.23,9.19
 219/ 121/ 7 (C),75.39,7.37,-24.02,-0.34,30.23,9.19
 219/ 121/ 7 (C),75.39,7.37,-24.02,-0.34,30.23,9.19
 219/ 121/ 7 (C),75.39,7.37,-24.02,-0.34,30.23,9.19
 219/ 121/ 7 (C),75.39,7.37,-24.02,-0.34,30.23,9.19
 219/ 121/ 7 (C),75.39,7.37,-24.02,-0.34,30.23,9.19
 219/ 121/ 7 (C),75.39,7.37,-24.02,-0.34,30.23,9.19
 219/ 154/ 7 (C),64.19,7.37,-24.02,-0.34,-37.03,-11.46
 219/ 121/ 7 (C),75.39,7.37,-24.02,-0.34,30.23,9.19
 219/ 154/ 7 (C),64.19,7.37,-24.02,-0.34,-37.03,-11.46
 220/ 152/ 7 (C),0,0,-26.96,0.08,91.76,0
 220/ 152/ 7 (C),0,0,-26.96,0.08,91.76,0
 220/ 152/ 7 (C),0,0,-26.96,0.08,91.76,0
 220/ 152/ 7 (C),0,0,-26.96,0.08,91.76,0
 220/ 152/ 7 (C),0,0,-26.96,0.08,91.76,0
 220/ 153/ 7 (C),0,0,-78.11,0.08,-106.56,0
 220/ 152/ 7 (C),0,0,-26.96,0.08,91.76,0
 220/ 152/ 7 (C),0,0,-26.96,0.08,91.76,0
 220/ 152/ 7 (C),0,0,-26.96,0.08,91.76,0
 220/ 153/ 7 (C),0,0,-78.11,0.08,-106.56,0
 220/ 152/ 7 (C),0,0,-26.96,0.08,91.76,0
 220/ 153/ 7 (C),0,0,-78.11,0.08,-106.56,0
 221/ 145/ 7 (C),0,0,15.2,1.06,0.1,0
 221/ 145/ 7 (C),0,0,15.2,1.06,0.1,0
 221/ 145/ 7 (C),0,0,15.2,1.06,0.1,0
 221/ 145/ 7 (C),0,0,15.2,1.06,0.1,0
 221/ 145/ 7 (C),0,0,15.2,1.06,0.1,0
 221/ 153/ 7 (C),0,0,-30.69,1.06,-27.2,0
 221/ 145/ 7 (C),0,0,15.2,1.06,0.1,0
 221/ 145/ 7 (C),0,0,15.2,1.06,0.1,0
 221/ 145/ 7 (C),0,0,15.2,1.06,0.1,0
 221/ 153/ 7 (C),0,0,-30.69,1.06,-27.2,0
 221/ 145/ 7 (C),0,0,15.2,1.06,0.1,0
 221/ 153/ 7 (C),0,0,-30.69,1.06,-27.2,0
 222/ 120/ 7 (C),221.98,-8.8,35.15,-0.33,-50.25,-12.54
 222/ 153/ 7 (C),210.78,-8.8,35.15,-0.33,48.16,12.09
 222/ 120/ 7 (C),221.98,-8.8,35.15,-0.33,-50.25,-12.54
 222/ 120/ 7 (C),221.98,-8.8,35.15,-0.33,-50.25,-12.54
 222/ 120/ 7 (C),221.98,-8.8,35.15,-0.33,-50.25,-12.54
 222/ 120/ 7 (C),221.98,-8.8,35.15,-0.33,-50.25,-12.54
 222/ 120/ 7 (C),221.98,-8.8,35.15,-0.33,-50.25,-12.54
 222/ 120/ 7 (C),221.98,-8.8,35.15,-0.33,-50.25,-12.54
 222/ 153/ 7 (C),210.78,-8.8,35.15,-0.33,48.16,12.09
 222/ 120/ 7 (C),221.98,-8.8,35.15,-0.33,-50.25,-12.54
 222/ 153/ 7 (C),210.78,-8.8,35.15,-0.33,48.16,12.09
 222/ 120/ 7 (C),221.98,-8.8,35.15,-0.33,-50.25,-12.54
 223/ 151/ 7 (C),0,0,42.64,10.89,24.11,0
 223/ 151/ 7 (C),0,0,42.64,10.89,24.11,0
 223/ 151/ 7 (C),0,0,42.64,10.89,24.11,0
 223/ 151/ 7 (C),0,0,42.64,10.89,24.11,0
 223/ 151/ 7 (C),0,0,42.64,10.89,24.11,0
 223/ 152/ 7 (C),0,0,21.38,10.89,92.93,0
 223/ 151/ 7 (C),0,0,42.64,10.89,24.11,0
 223/ 151/ 7 (C),0,0,42.64,10.89,24.11,0
 223/ 152/ 7 (C),0,0,21.38,10.89,92.93,0
 223/ 151/ 7 (C),0,0,42.64,10.89,24.11,0
 223/ 152/ 7 (C),0,0,21.38,10.89,92.93,0
 223/ 151/ 7 (C),0,0,42.64,10.89,24.11,0
 224/ 143/ 7 (C),0,0,34.38,0.17,-8.98,0
 224/ 143/ 7 (C),0,0,34.38,0.17,-8.98,0
 224/ 143/ 7 (C),0,0,34.38,0.17,-8.98,0
 224/ 143/ 7 (C),0,0,34.38,0.17,-8.98,0
 224/ 143/ 7 (C),0,0,34.38,0.17,-8.98,0
 224/ 152/ 7 (C),0,0,-35.48,0.17,-10.9,0
 224/ 143/ 7 (C),0,0,34.38,0.17,-8.98,0
 224/ 143/ 7 (C),0,0,34.38,0.17,-8.98,0
 224/ 143/ 7 (C),0,0,34.38,0.17,-8.98,0
 224/ 152/ 7 (C),0,0,-35.48,0.17,-10.9,0
 224/ 143/ 7 (C),0,0,34.38,0.17,-8.98,0
 224/ 152/ 7 (C),0,0,-35.48,0.17,-10.9,0
 225/ 119/ 7 (C),19.79,-6.98,-0.41,-0.33,0.62,-10.03
 225/ 152/ 7 (C),8.59,-6.98,-0.41,-0.33,-0.52,9.51
 225/ 119/ 7 (C),19.79,-6.98,-0.41,-0.33,0.62,-10.03
 225/ 119/ 7 (C),19.79,-6.98,-0.41,-0.33,0.62,-10.03
 225/ 119/ 7 (C),19.79,-6.98,-0.41,-0.33,0.62,-10.03
 225/ 119/ 7 (C),19.79,-6.98,-0.41,-0.33,0.62,-10.03
 225/ 119/ 7 (C),19.79,-6.98,-0.41,-0.33,0.62,-10.03
 225/ 119/ 7 (C),19.79,-6.98,-0.41,-0.33,0.62,-10.03
 225/ 119/ 7 (C),19.79,-6.98,-0.41,-0.33,0.62,-10.03
 225/ 152/ 7 (C),8.59,-6.98,-0.41,-0.33,-0.52,9.51
 225/ 152/ 7 (C),8.59,-6.98,-0.41,-0.33,-0.52,9.51
 225/ 119/ 7 (C),19.79,-6.98,-0.41,-0.33,0.62,-10.03
 226/ 150/ 7 (C),0,0,108.27,-13.18,-141.44,0
 226/ 150/ 7 (C),0,0,108.27,-13.18,-141.44,0
 226/ 150/ 7 (C),0,0,108.27,-13.18,-141.44,0
 226/ 150/ 7 (C),0,0,108.27,-13.18,-141.44,0
 226/ 150/ 7 (C),0,0,108.27,-13.18,-141.44,0
 226/ 151/ 7 (C),0,0,91.57,-13.18,40.92,0
 226/ 150/ 7 (C),0,0,108.27,-13.18,-141.44,0
 226/ 150/ 7 (C),0,0,108.27,-13.18,-141.44,0
 226/ 151/ 7 (C),0,0,91.57,-13.18,40.92,0
 226/ 150/ 7 (C),0,0,108.27,-13.18,-141.44,0
 226/ 150/ 7 (C),0,0,108.27,-13.18,-141.44,0
 226/ 151/ 7 (C),0,0,91.57,-13.18,40.92,0
 227/ 142/ 7 (C),0,0,19.58,-16.81,36.48,0
 227/ 142/ 7 (C),0,0,19.58,-16.81,36.48,0
 227/ 142/ 7 (C),0,0,19.58,-16.81,36.48,0
 227/ 142/ 7 (C),0,0,19.58,-16.81,36.48,0
 227/ 142/ 7 (C),0,0,19.58,-16.81,36.48,0
 227/ 151/ 7 (C),0,0,-48.93,-16.81,-24.08,0
 227/ 142/ 7 (C),0,0,19.58,-16.81,36.48,0
 227/ 142/ 7 (C),0,0,19.58,-16.81,36.48,0
 227/ 142/ 7 (C),0,0,19.58,-16.81,36.48,0
 227/ 151/ 7 (C),0,0,-48.93,-16.81,-24.08,0
 227/ 151/ 7 (C),0,0,-48.93,-16.81,-24.08,0
 227/ 142/ 7 (C),0,0,19.58,-16.81,36.48,0
 228/ 149/ 7 (C),0,0,17.02,-21.05,-5.88,0
 228/ 149/ 7 (C),0,0,17.02,-21.05,-5.88,0
 228/ 149/ 7 (C),0,0,17.02,-21.05,-5.88,0
 228/ 149/ 7 (C),0,0,17.02,-21.05,-5.88,0
 228/ 149/ 7 (C),0,0,17.02,-21.05,-5.88,0
 228/ 150/ 7 (C),0,0,-5.8,-21.05,2.73,0
 228/ 149/ 7 (C),0,0,17.02,-21.05,-5.88,0
 228/ 149/ 7 (C),0,0,17.02,-21.05,-5.88,0
 228/ 150/ 7 (C),0,0,-5.8,-21.05,2.73,0
 228/ 149/ 7 (C),0,0,17.02,-21.05,-5.88,0
 228/ 150/ 7 (C),0,0,-5.8,-21.05,2.73,0
 228/ 149/ 7 (C),0,0,17.02,-21.05,-5.88,0
 229/ 117/ 7 (C),234.37,-3.57,-40.28,-0.33,57.33,-5.12
 229/ 150/ 7 (C),223.17,-3.57,-40.28,-0.33,-55.46,4.87
 229/ 117/ 7 (C),234.37,-3.57,-40.28,-0.33,57.33,-5.12
 229/ 117/ 7 (C),234.37,-3.57,-40.28,-0.33,57.33,-5.12
 229/ 117/ 7 (C),234.37,-3.57,-40.28,-0.33,57.33,-5.12
 229/ 117/ 7 (C),234.37,-3.57,-40.28,-0.33,57.33,-5.12
 229/ 117/ 7 (C),234.37,-3.57,-40.28,-0.33,57.33,-5.12
 229/ 117/ 7 (C),234.37,-3.57,-40.28,-0.33,57.33,-5.12
 229/ 117/ 7 (C),234.37,-3.57,-40.28,-0.33,57.33,-5.12
 229/ 150/ 7 (C),223.17,-3.57,-40.28,-0.33,-55.46,4.87
 229/ 150/ 7 (C),223.17,-3.57,-40.28,-0.33,-55.46,4.87
 229/ 117/ 7 (C),234.37,-3.57,-40.28,-0.33,57.33,-5.12
 230/ 148/ 7 (C),0,0,-50.35,4.38,9.72,0
 230/ 148/ 7 (C),0,0,-50.35,4.38,9.72,0
 230/ 148/ 7 (C),0,0,-50.35,4.38,9.72,0
 230/ 148/ 7 (C),0,0,-50.35,4.38,9.72,0
 230/ 148/ 7 (C),0,0,-50.35,4.38,9.72,0
 230/ 149/ 7 (C),0,0,-63.31,4.38,-58.5,0
 230/ 148/ 7 (C),0,0,-50.35,4.38,9.72,0
 230/ 148/ 7 (C),0,0,-50.35,4.38,9.72,0
 230/ 148/ 7 (C),0,0,-50.35,4.38,9.72,0
 230/ 149/ 7 (C),0,0,-63.31,4.38,-58.5,0
 230/ 148/ 7 (C),0,0,-50.35,4.38,9.72,0
 230/ 149/ 7 (C),0,0,-63.31,4.38,-58.5,0
 231/ 116/ 7 (C),202.9,0.51,13.05,-0.33,-18.31,0.72
 231/ 149/ 7 (C),191.7,0.51,13.05,-0.33,18.22,-0.71
 231/ 116/ 7 (C),202.9,0.51,13.05,-0.33,-18.31,0.72
 231/ 116/ 7 (C),202.9,0.51,13.05,-0.33,-18.31,0.72
 231/ 116/ 7 (C),202.9,0.51,13.05,-0.33,-18.31,0.72
 231/ 116/ 7 (C),202.9,0.51,13.05,-0.33,-18.31,0.72
 231/ 116/ 7 (C),202.9,0.51,13.05,-0.33,-18.31,0.72
 231/ 116/ 7 (C),202.9,0.51,13.05,-0.33,-18.31,0.72
 231/ 149/ 7 (C),191.7,0.51,13.05,-0.33,18.22,-0.71
 231/ 116/ 7 (C),202.9,0.51,13.05,-0.33,-18.31,0.72
 231/ 116/ 7 (C),202.9,0.51,13.05,-0.33,-18.31,0.72
 231/ 149/ 7 (C),191.7,0.51,13.05,-0.33,18.22,-0.71
 232/ 147/ 7 (C),0,0,-9.43,2.32,45.22,0
 232/ 147/ 7 (C),0,0,-9.43,2.32,45.22,0
 232/ 147/ 7 (C),0,0,-9.43,2.32,45.22,0
 232/ 147/ 7 (C),0,0,-9.43,2.32,45.22,0
 232/ 147/ 7 (C),0,0,-9.43,2.32,45.22,0
 232/ 148/ 7 (C),0,0,-33.74,2.32,-5.5,0
 232/ 147/ 7 (C),0,0,-9.43,2.32,45.22,0
 232/ 147/ 7 (C),0,0,-9.43,2.32,45.22,0
 232/ 147/ 7 (C),0,0,-9.43,2.32,45.22,0
 232/ 148/ 7 (C),0,0,-33.74,2.32,-5.5,0
 232/ 147/ 7 (C),0,0,-9.43,2.32,45.22,0
 232/ 148/ 7 (C),0,0,-33.74,2.32,-5.5,0
 233/ 139/ 7 (C),0,0,36.06,15.22,-21.81,0
 233/ 139/ 7 (C),0,0,36.06,15.22,-21.81,0
 233/ 139/ 7 (C),0,0,36.06,15.22,-21.81,0
 233/ 139/ 7 (C),0,0,36.06,15.22,-21.81,0
 233/ 139/ 7 (C),0,0,36.06,15.22,-21.81,0
 233/ 148/ 7 (C),0,0,-16.61,15.22,-2.06,0
 233/ 139/ 7 (C),0,0,36.06,15.22,-21.81,0
 233/ 139/ 7 (C),0,0,36.06,15.22,-21.81,0
 233/ 148/ 7 (C),0,0,-16.61,15.22,-2.06,0
 233/ 139/ 7 (C),0,0,36.06,15.22,-21.81,0
 233/ 139/ 7 (C),0,0,36.06,15.22,-21.81,0
 233/ 148/ 7 (C),0,0,-16.61,15.22,-2.06,0
 234/ 146/ 7 (C),0,0,73.37,-0.63,-79.15,0
 234/ 146/ 7 (C),0,0,73.37,-0.63,-79.15,0
 234/ 146/ 7 (C),0,0,73.37,-0.63,-79.15,0
 234/ 146/ 7 (C),0,0,73.37,-0.63,-79.15,0
 234/ 146/ 7 (C),0,0,73.37,-0.63,-79.15,0
 234/ 147/ 7 (C),0,0,43.72,-0.63,77.46,0
 234/ 146/ 7 (C),0,0,73.37,-0.63,-79.15,0
 234/ 146/ 7 (C),0,0,73.37,-0.63,-79.15,0
 234/ 147/ 7 (C),0,0,43.72,-0.63,77.46,0
 234/ 146/ 7 (C),0,0,73.37,-0.63,-79.15,0
 234/ 147/ 7 (C),0,0,43.72,-0.63,77.46,0
 234/ 146/ 7 (C),0,0,73.37,-0.63,-79.15,0
 235/ 134/ 7 (C),0,0,44.16,-0.18,-29.48,0
 235/ 134/ 7 (C),0,0,44.16,-0.18,-29.48,0
 235/ 134/ 7 (C),0,0,44.16,-0.18,-29.48,0
 235/ 134/ 7 (C),0,0,44.16,-0.18,-29.48,0
 235/ 134/ 7 (C),0,0,44.16,-0.18,-29.48,0
 235/ 147/ 7 (C),0,0,-47.5,-0.18,-36.7,0
 235/ 134/ 7 (C),0,0,44.16,-0.18,-29.48,0
 235/ 134/ 7 (C),0,0,44.16,-0.18,-29.48,0
 235/ 134/ 7 (C),0,0,44.16,-0.18,-29.48,0
 235/ 147/ 7 (C),0,0,-47.5,-0.18,-36.7,0
 235/ 134/ 7 (C),0,0,44.16,-0.18,-29.48,0
 235/ 147/ 7 (C),0,0,-47.5,-0.18,-36.7,0
 236/ 114/ 7 (C),26.87,-11.03,-11.25,-0.33,15.69,-15.81
 236/ 147/ 7 (C),15.67,-11.03,-11.25,-0.33,-15.81,15.07
 236/ 114/ 7 (C),26.87,-11.03,-11.25,-0.33,15.69,-15.81
 236/ 114/ 7 (C),26.87,-11.03,-11.25,-0.33,15.69,-15.81
 236/ 114/ 7 (C),26.87,-11.03,-11.25,-0.33,15.69,-15.81
 236/ 114/ 7 (C),26.87,-11.03,-11.25,-0.33,15.69,-15.81
 236/ 114/ 7 (C),26.87,-11.03,-11.25,-0.33,15.69,-15.81
 236/ 114/ 7 (C),26.87,-11.03,-11.25,-0.33,15.69,-15.81
 236/ 114/ 7 (C),26.87,-11.03,-11.25,-0.33,15.69,-15.81
 236/ 147/ 7 (C),15.67,-11.03,-11.25,-0.33,-15.81,15.07
 236/ 147/ 7 (C),15.67,-11.03,-11.25,-0.33,-15.81,15.07
 236/ 114/ 7 (C),26.87,-11.03,-11.25,-0.33,15.69,-15.81
 237/ 133/ 7 (C),0,0,28.11,0.34,-18.25,0
 237/ 133/ 7 (C),0,0,28.11,0.34,-18.25,0
 237/ 133/ 7 (C),0,0,28.11,0.34,-18.25,0
 237/ 133/ 7 (C),0,0,28.11,0.34,-18.25,0
 237/ 133/ 7 (C),0,0,28.11,0.34,-18.25,0
 237/ 146/ 7 (C),0,0,-29.87,0.34,-22.05,0
 237/ 133/ 7 (C),0,0,28.11,0.34,-18.25,0
 237/ 133/ 7 (C),0,0,28.11,0.34,-18.25,0
 237/ 133/ 7 (C),0,0,28.11,0.34,-18.25,0
 237/ 146/ 7 (C),0,0,-29.87,0.34,-22.05,0
 237/ 133/ 7 (C),0,0,28.11,0.34,-18.25,0
 237/ 146/ 7 (C),0,0,-29.87,0.34,-22.05,0
 238/ 113/ 7 (C),208.88,-7.34,-27.01,-0.33,38.58,-10.59
 238/ 146/ 7 (C),197.68,-7.34,-27.01,-0.33,-37.06,9.95
 238/ 113/ 7 (C),208.88,-7.34,-27.01,-0.33,38.58,-10.59
 238/ 113/ 7 (C),208.88,-7.34,-27.01,-0.33,38.58,-10.59
 238/ 113/ 7 (C),208.88,-7.34,-27.01,-0.33,38.58,-10.59
 238/ 113/ 7 (C),208.88,-7.34,-27.01,-0.33,38.58,-10.59
 238/ 113/ 7 (C),208.88,-7.34,-27.01,-0.33,38.58,-10.59
 238/ 113/ 7 (C),208.88,-7.34,-27.01,-0.33,38.58,-10.59
 238/ 113/ 7 (C),208.88,-7.34,-27.01,-0.33,38.58,-10.59
 238/ 146/ 7 (C),197.68,-7.34,-27.01,-0.33,-37.06,9.95
 238/ 146/ 7 (C),197.68,-7.34,-27.01,-0.33,-37.06,9.95
 238/ 113/ 7 (C),208.88,-7.34,-27.01,-0.33,38.58,-10.59
 239/ 144/ 7 (C),0,0,-31.45,-5.61,77.77,0
 239/ 144/ 7 (C),0,0,-31.45,-5.61,77.77,0
 239/ 144/ 7 (C),0,0,-31.45,-5.61,77.77,0
 239/ 144/ 7 (C),0,0,-31.45,-5.61,77.77,0
 239/ 144/ 7 (C),0,0,-31.45,-5.61,77.77,0
 239/ 145/ 7 (C),0,0,-90.33,-5.61,-99.41,0
 239/ 144/ 7 (C),0,0,-31.45,-5.61,77.77,0
 239/ 144/ 7 (C),0,0,-31.45,-5.61,77.77,0
 239/ 144/ 7 (C),0,0,-31.45,-5.61,77.77,0
 239/ 145/ 7 (C),0,0,-90.33,-5.61,-99.41,0
 239/ 145/ 7 (C),0,0,-90.33,-5.61,-99.41,0
 239/ 144/ 7 (C),0,0,-31.45,-5.61,77.77,0
 240/ 138/ 7 (C),0,0,6.11,5.71,3.33,0
 240/ 138/ 7 (C),0,0,6.11,5.71,3.33,0
 240/ 138/ 7 (C),0,0,6.11,5.71,3.33,0
 240/ 138/ 7 (C),0,0,6.11,5.71,3.33,0
 240/ 138/ 7 (C),0,0,6.11,5.71,3.33,0
 240/ 145/ 7 (C),0,0,-19.8,5.71,-13.44,0
 240/ 138/ 7 (C),0,0,6.11,5.71,3.33,0
 240/ 138/ 7 (C),0,0,6.11,5.71,3.33,0
 240/ 138/ 7 (C),0,0,6.11,5.71,3.33,0
 240/ 145/ 7 (C),0,0,-19.8,5.71,-13.44,0
 240/ 138/ 7 (C),0,0,6.11,5.71,3.33,0
 240/ 145/ 7 (C),0,0,-19.8,5.71,-13.44,0
 241/ 112/ 7 (C),252.48,-2.9,32.26,-0.33,-45.94,-4.13
 241/ 145/ 7 (C),241.28,-2.9,32.26,-0.33,44.38,4
 241/ 112/ 7 (C),252.48,-2.9,32.26,-0.33,-45.94,-4.13
 241/ 112/ 7 (C),252.48,-2.9,32.26,-0.33,-45.94,-4.13
 241/ 112/ 7 (C),252.48,-2.9,32.26,-0.33,-45.94,-4.13
 241/ 112/ 7 (C),252.48,-2.9,32.26,-0.33,-45.94,-4.13
 241/ 112/ 7 (C),252.48,-2.9,32.26,-0.33,-45.94,-4.13
 241/ 112/ 7 (C),252.48,-2.9,32.26,-0.33,-45.94,-4.13
 241/ 145/ 7 (C),241.28,-2.9,32.26,-0.33,44.38,4
 241/ 112/ 7 (C),252.48,-2.9,32.26,-0.33,-45.94,-4.13
 241/ 145/ 7 (C),241.28,-2.9,32.26,-0.33,44.38,4
