Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MX (kNm),MY (kNm),MZ (kNm)
 121/ 36/ 6 (C),0,0,525.07,21.83,-122.17,0
 121/ 39/ 6 (C),0,0,521.17,21.83,87,0
 121/ 36/ 6 (C),0,0,525.07,21.83,-122.17,0
 121/ 36/ 6 (C),0,0,525.07,21.83,-122.17,0
 121/ 39/ 6 (C),0,0,521.17,21.83,87,0
 121/ 36/ 6 (C),0,0,525.07,21.83,-122.17,0
 121/ 36/ 6 (C),0,0,525.07,21.83,-122.17,0
 121/ 39/ 6 (C),0,0,521.17,21.83,87,0
 122/ 37/ 6 (C),0,0,117.22,53.18,-59.14,0
 122/ 37/ 6 (C),0,0,117.22,53.18,-59.14,0
 122/ 37/ 6 (C),0,0,117.22,53.18,-59.14,0
 122/ 37/ 6 (C),0,0,117.22,53.18,-59.14,0
 122/ 37/ 6 (C),0,0,117.22,53.18,-59.14,0
 122/ 38/ 6 (C),0,0,88.52,53.18,82.37,0
 122/ 37/ 6 (C),0,0,117.22,53.18,-59.14,0
 122/ 37/ 6 (C),0,0,117.22,53.18,-59.14,0
 122/ 38/ 6 (C),0,0,88.52,53.18,82.37,0
 122/ 37/ 6 (C),0,0,117.22,53.18,-59.14,0
 122/ 37/ 6 (C),0,0,117.22,53.18,-59.14,0
 122/ 38/ 6 (C),0,0,88.52,53.18,82.37,0
 123/ 30/ 6 (C),0,0,60.47,-8.69,-39.07,0
 123/ 30/ 6 (C),0,0,60.47,-8.69,-39.07,0
 123/ 30/ 6 (C),0,0,60.47,-8.69,-39.07,0
 123/ 30/ 6 (C),0,0,60.47,-8.69,-39.07,0
 123/ 30/ 6 (C),0,0,60.47,-8.69,-39.07,0
 123/ 37/ 6 (C),0,0,3.95,-8.69,33.9,0
 123/ 30/ 6 (C),0,0,60.47,-8.69,-39.07,0
 123/ 30/ 6 (C),0,0,60.47,-8.69,-39.07,0
 123/ 37/ 6 (C),0,0,3.95,-8.69,33.9,0
 123/ 30/ 6 (C),0,0,60.47,-8.69,-39.07,0
 123/ 30/ 6 (C),0,0,60.47,-8.69,-39.07,0
 123/ 37/ 6 (C),0,0,3.95,-8.69,33.9,0
 124/ 32/ 6 (C),0,0,-61.57,1.95,18.85,0
 124/ 32/ 6 (C),0,0,-61.57,1.95,18.85,0
 124/ 32/ 6 (C),0,0,-61.57,1.95,18.85,0
 124/ 32/ 6 (C),0,0,-61.57,1.95,18.85,0
 124/ 32/ 6 (C),0,0,-61.57,1.95,18.85,0
 124/ 36/ 6 (C),0,0,-86.17,1.95,-97.54,0
 124/ 32/ 6 (C),0,0,-61.57,1.95,18.85,0
 124/ 32/ 6 (C),0,0,-61.57,1.95,18.85,0
 124/ 32/ 6 (C),0,0,-61.57,1.95,18.85,0
 124/ 36/ 6 (C),0,0,-86.17,1.95,-97.54,0
 124/ 36/ 6 (C),0,0,-86.17,1.95,-97.54,0
 124/ 32/ 6 (C),0,0,-61.57,1.95,18.85,0
 125/ 34/ 6 (C),0,0,-52.24,-9.72,129.65,0
 125/ 34/ 6 (C),0,0,-52.24,-9.72,129.65,0
 125/ 34/ 6 (C),0,0,-52.24,-9.72,129.65,0
 125/ 34/ 6 (C),0,0,-52.24,-9.72,129.65,0
 125/ 34/ 6 (C),0,0,-52.24,-9.72,129.65,0
 125/ 35/ 6 (C),0,0,-112.78,-9.72,-70.03,0
 125/ 34/ 6 (C),0,0,-52.24,-9.72,129.65,0
 125/ 34/ 6 (C),0,0,-52.24,-9.72,129.65,0
 125/ 34/ 6 (C),0,0,-52.24,-9.72,129.65,0
 125/ 35/ 6 (C),0,0,-112.78,-9.72,-70.03,0
 125/ 35/ 6 (C),0,0,-112.78,-9.72,-70.03,0
 125/ 34/ 6 (C),0,0,-52.24,-9.72,129.65,0
 126/ 28/ 6 (C),0,0,83.89,23.01,-52.37,0
 126/ 28/ 6 (C),0,0,83.89,23.01,-52.37,0
 126/ 28/ 6 (C),0,0,83.89,23.01,-52.37,0
 126/ 28/ 6 (C),0,0,83.89,23.01,-52.37,0
 126/ 28/ 6 (C),0,0,83.89,23.01,-52.37,0
 126/ 35/ 6 (C),0,0,42.12,23.01,57.2,0
 126/ 28/ 6 (C),0,0,83.89,23.01,-52.37,0
 126/ 28/ 6 (C),0,0,83.89,23.01,-52.37,0
 126/ 35/ 6 (C),0,0,42.12,23.01,57.2,0
 126/ 28/ 6 (C),0,0,83.89,23.01,-52.37,0
 126/ 35/ 6 (C),0,0,42.12,23.01,57.2,0
 126/ 28/ 6 (C),0,0,83.89,23.01,-52.37,0
 127/ 33/ 6 (C),0,0,135.84,4.94,-131.7,0
 127/ 33/ 6 (C),0,0,135.84,4.94,-131.7,0
 127/ 33/ 6 (C),0,0,135.84,4.94,-131.7,0
 127/ 33/ 6 (C),0,0,135.84,4.94,-131.7,0
 127/ 33/ 6 (C),0,0,135.84,4.94,-131.7,0
 127/ 34/ 6 (C),0,0,62.95,4.94,141.73,0
 127/ 33/ 6 (C),0,0,135.84,4.94,-131.7,0
 127/ 33/ 6 (C),0,0,135.84,4.94,-131.7,0
 127/ 34/ 6 (C),0,0,62.95,4.94,141.73,0
 127/ 33/ 6 (C),0,0,135.84,4.94,-131.7,0
 127/ 33/ 6 (C),0,0,135.84,4.94,-131.7,0
 127/ 34/ 6 (C),0,0,62.95,4.94,141.73,0
 128/ 26/ 6 (C),0,0,12.24,-7.45,-17.57,0
 128/ 26/ 6 (C),0,0,12.24,-7.45,-17.57,0
 128/ 26/ 6 (C),0,0,12.24,-7.45,-17.57,0
 128/ 26/ 6 (C),0,0,12.24,-7.45,-17.57,0
 128/ 26/ 6 (C),0,0,12.24,-7.45,-17.57,0
 128/ 33/ 6 (C),0,0,-9.11,-7.45,-14.99,0
 128/ 26/ 6 (C),0,0,12.24,-7.45,-17.57,0
 128/ 26/ 6 (C),0,0,12.24,-7.45,-17.57,0
 128/ 33/ 6 (C),0,0,-9.11,-7.45,-14.99,0
 128/ 26/ 6 (C),0,0,12.24,-7.45,-17.57,0
 128/ 26/ 6 (C),0,0,12.24,-7.45,-17.57,0
 128/ 33/ 6 (C),0,0,-9.11,-7.45,-14.99,0
 129/ 31/ 6 (C),0,0,13.24,1.35,41.76,0
 129/ 31/ 6 (C),0,0,13.24,1.35,41.76,0
 129/ 31/ 6 (C),0,0,13.24,1.35,41.76,0
 129/ 31/ 6 (C),0,0,13.24,1.35,41.76,0
 129/ 31/ 6 (C),0,0,13.24,1.35,41.76,0
 129/ 32/ 6 (C),0,0,-68.49,1.35,-44.65,0
 129/ 31/ 6 (C),0,0,13.24,1.35,41.76,0
 129/ 31/ 6 (C),0,0,13.24,1.35,41.76,0
 129/ 31/ 6 (C),0,0,13.24,1.35,41.76,0
 129/ 32/ 6 (C),0,0,-68.49,1.35,-44.65,0
 129/ 31/ 6 (C),0,0,13.24,1.35,41.76,0
 129/ 32/ 6 (C),0,0,-68.49,1.35,-44.65,0
 130/ 25/ 6 (C),0,0,34.99,4.05,-13.1,0
 130/ 25/ 6 (C),0,0,34.99,4.05,-13.1,0
 130/ 25/ 6 (C),0,0,34.99,4.05,-13.1,0
 130/ 25/ 6 (C),0,0,34.99,4.05,-13.1,0
 130/ 25/ 6 (C),0,0,34.99,4.05,-13.1,0
 130/ 32/ 6 (C),0,0,-38.8,4.05,-20.19,0
 130/ 25/ 6 (C),0,0,34.99,4.05,-13.1,0
 130/ 25/ 6 (C),0,0,34.99,4.05,-13.1,0
 130/ 25/ 6 (C),0,0,34.99,4.05,-13.1,0
 130/ 32/ 6 (C),0,0,-38.8,4.05,-20.19,0
 130/ 25/ 6 (C),0,0,34.99,4.05,-13.1,0
 130/ 32/ 6 (C),0,0,-38.8,4.05,-20.19,0
 131/ 30/ 6 (C),0,0,104.43,-17.6,-68.77,0
 131/ 30/ 6 (C),0,0,104.43,-17.6,-68.77,0
 131/ 30/ 6 (C),0,0,104.43,-17.6,-68.77,0
 131/ 30/ 6 (C),0,0,104.43,-17.6,-68.77,0
 131/ 30/ 6 (C),0,0,104.43,-17.6,-68.77,0
 131/ 31/ 6 (C),0,0,68.9,-17.6,47.86,0
 131/ 30/ 6 (C),0,0,104.43,-17.6,-68.77,0
 131/ 30/ 6 (C),0,0,104.43,-17.6,-68.77,0
 131/ 31/ 6 (C),0,0,68.9,-17.6,47.86,0
 131/ 30/ 6 (C),0,0,104.43,-17.6,-68.77,0
 131/ 30/ 6 (C),0,0,104.43,-17.6,-68.77,0
 131/ 31/ 6 (C),0,0,68.9,-17.6,47.86,0
 132/ 24/ 6 (C),0,0,70.16,-6.11,-45.95,0
 132/ 24/ 6 (C),0,0,70.16,-6.11,-45.95,0
 132/ 24/ 6 (C),0,0,70.16,-6.11,-45.95,0
 132/ 24/ 6 (C),0,0,70.16,-6.11,-45.95,0
 132/ 24/ 6 (C),0,0,70.16,-6.11,-45.95,0
 132/ 31/ 6 (C),0,0,-55.66,-6.11,-18.95,0
 132/ 24/ 6 (C),0,0,70.16,-6.11,-45.95,0
 132/ 24/ 6 (C),0,0,70.16,-6.11,-45.95,0
 132/ 31/ 6 (C),0,0,-55.66,-6.11,-18.95,0
 132/ 24/ 6 (C),0,0,70.16,-6.11,-45.95,0
 132/ 24/ 6 (C),0,0,70.16,-6.11,-45.95,0
 132/ 31/ 6 (C),0,0,-55.66,-6.11,-18.95,0
 133/ 9/ 6 (C),1125.84,3.19,-7.44,-0.13,8.69,1.97
 133/ 30/ 6 (C),1109.37,3.19,-7.44,-0.13,-14.02,-7.76
 133/ 9/ 6 (C),1125.84,3.19,-7.44,-0.13,8.69,1.97
 133/ 9/ 6 (C),1125.84,3.19,-7.44,-0.13,8.69,1.97
 133/ 9/ 6 (C),1125.84,3.19,-7.44,-0.13,8.69,1.97
 133/ 9/ 6 (C),1125.84,3.19,-7.44,-0.13,8.69,1.97
 133/ 9/ 6 (C),1125.84,3.19,-7.44,-0.13,8.69,1.97
 133/ 9/ 6 (C),1125.84,3.19,-7.44,-0.13,8.69,1.97
 133/ 9/ 6 (C),1125.84,3.19,-7.44,-0.13,8.69,1.97
 133/ 30/ 6 (C),1109.37,3.19,-7.44,-0.13,-14.02,-7.76
 133/ 9/ 6 (C),1125.84,3.19,-7.44,-0.13,8.69,1.97
 133/ 30/ 6 (C),1109.37,3.19,-7.44,-0.13,-14.02,-7.76
 134/ 29/ 6 (C),0,0,40.89,7.64,-16.11,0
 134/ 29/ 6 (C),0,0,40.89,7.64,-16.11,0
 134/ 29/ 6 (C),0,0,40.89,7.64,-16.11,0
 134/ 29/ 6 (C),0,0,40.89,7.64,-16.11,0
 134/ 29/ 6 (C),0,0,40.89,7.64,-16.11,0
 134/ 30/ 6 (C),0,0,-59.14,7.64,-38.63,0
 134/ 29/ 6 (C),0,0,40.89,7.64,-16.11,0
 134/ 29/ 6 (C),0,0,40.89,7.64,-16.11,0
 134/ 29/ 6 (C),0,0,40.89,7.64,-16.11,0
 134/ 30/ 6 (C),0,0,-59.14,7.64,-38.63,0
 134/ 29/ 6 (C),0,0,40.89,7.64,-16.11,0
 134/ 30/ 6 (C),0,0,-59.14,7.64,-38.63,0
 135/ 8/ 6 (C),859.72,-5.87,-2.82,-0.13,3.99,-6.99
 135/ 29/ 6 (C),843.25,-5.87,-2.82,-0.13,-4.62,10.92
 135/ 8/ 6 (C),859.72,-5.87,-2.82,-0.13,3.99,-6.99
 135/ 8/ 6 (C),859.72,-5.87,-2.82,-0.13,3.99,-6.99
 135/ 8/ 6 (C),859.72,-5.87,-2.82,-0.13,3.99,-6.99
 135/ 8/ 6 (C),859.72,-5.87,-2.82,-0.13,3.99,-6.99
 135/ 8/ 6 (C),859.72,-5.87,-2.82,-0.13,3.99,-6.99
 135/ 8/ 6 (C),859.72,-5.87,-2.82,-0.13,3.99,-6.99
 135/ 8/ 6 (C),859.72,-5.87,-2.82,-0.13,3.99,-6.99
 135/ 29/ 6 (C),843.25,-5.87,-2.82,-0.13,-4.62,10.92
 135/ 29/ 6 (C),843.25,-5.87,-2.82,-0.13,-4.62,10.92
 135/ 8/ 6 (C),859.72,-5.87,-2.82,-0.13,3.99,-6.99
 136/ 28/ 6 (C),0,0,69.21,-6.93,-64.57,0
 136/ 28/ 6 (C),0,0,69.21,-6.93,-64.57,0
 136/ 28/ 6 (C),0,0,69.21,-6.93,-64.57,0
 136/ 28/ 6 (C),0,0,69.21,-6.93,-64.57,0
 136/ 28/ 6 (C),0,0,69.21,-6.93,-64.57,0
 136/ 29/ 6 (C),0,0,-21.93,-6.93,-8.67,0
 136/ 28/ 6 (C),0,0,69.21,-6.93,-64.57,0
 136/ 28/ 6 (C),0,0,69.21,-6.93,-64.57,0
 136/ 29/ 6 (C),0,0,-21.93,-6.93,-8.67,0
 136/ 28/ 6 (C),0,0,69.21,-6.93,-64.57,0
 136/ 29/ 6 (C),0,0,-21.93,-6.93,-8.67,0
 136/ 28/ 6 (C),0,0,69.21,-6.93,-64.57,0
 137/ 23/ 6 (C),0,0,59.79,5.14,-29.59,0
 137/ 23/ 6 (C),0,0,59.79,5.14,-29.59,0
 137/ 23/ 6 (C),0,0,59.79,5.14,-29.59,0
 137/ 23/ 6 (C),0,0,59.79,5.14,-29.59,0
 137/ 23/ 6 (C),0,0,59.79,5.14,-29.59,0
 137/ 29/ 6 (C),0,0,-69.42,5.14,-47.53,0
 137/ 23/ 6 (C),0,0,59.79,5.14,-29.59,0
 137/ 23/ 6 (C),0,0,59.79,5.14,-29.59,0
 137/ 23/ 6 (C),0,0,59.79,5.14,-29.59,0
 137/ 29/ 6 (C),0,0,-69.42,5.14,-47.53,0
 137/ 23/ 6 (C),0,0,59.79,5.14,-29.59,0
 137/ 29/ 6 (C),0,0,-69.42,5.14,-47.53,0
 138/ 7/ 6 (C),1358.65,2.75,11.21,-0.13,-10.28,2.02
 138/ 28/ 6 (C),1342.18,2.75,11.21,-0.13,23.92,-6.38
 138/ 7/ 6 (C),1358.65,2.75,11.21,-0.13,-10.28,2.02
 138/ 7/ 6 (C),1358.65,2.75,11.21,-0.13,-10.28,2.02
 138/ 7/ 6 (C),1358.65,2.75,11.21,-0.13,-10.28,2.02
 138/ 7/ 6 (C),1358.65,2.75,11.21,-0.13,-10.28,2.02
 138/ 7/ 6 (C),1358.65,2.75,11.21,-0.13,-10.28,2.02
 138/ 7/ 6 (C),1358.65,2.75,11.21,-0.13,-10.28,2.02
 138/ 28/ 6 (C),1342.18,2.75,11.21,-0.13,23.92,-6.38
 138/ 7/ 6 (C),1358.65,2.75,11.21,-0.13,-10.28,2.02
 138/ 7/ 6 (C),1358.65,2.75,11.21,-0.13,-10.28,2.02
 138/ 28/ 6 (C),1342.18,2.75,11.21,-0.13,23.92,-6.38
 139/ 27/ 6 (C),0,0,-95.68,32.62,51.39,0
 139/ 27/ 6 (C),0,0,-95.68,32.62,51.39,0
 139/ 27/ 6 (C),0,0,-95.68,32.62,51.39,0
 139/ 27/ 6 (C),0,0,-95.68,32.62,51.39,0
 139/ 27/ 6 (C),0,0,-95.68,32.62,51.39,0
 139/ 28/ 6 (C),0,0,-130.06,32.62,-100.1,0
 139/ 27/ 6 (C),0,0,-95.68,32.62,51.39,0
 139/ 27/ 6 (C),0,0,-95.68,32.62,51.39,0
 139/ 27/ 6 (C),0,0,-95.68,32.62,51.39,0
 139/ 28/ 6 (C),0,0,-130.06,32.62,-100.1,0
 139/ 27/ 6 (C),0,0,-95.68,32.62,51.39,0
 139/ 28/ 6 (C),0,0,-130.06,32.62,-100.1,0
 140/ 26/ 6 (C),0,0,91.23,-8.23,-77.77,0
 140/ 26/ 6 (C),0,0,91.23,-8.23,-77.77,0
 140/ 26/ 6 (C),0,0,91.23,-8.23,-77.77,0
 140/ 26/ 6 (C),0,0,91.23,-8.23,-77.77,0
 140/ 26/ 6 (C),0,0,91.23,-8.23,-77.77,0
 140/ 27/ 6 (C),0,0,-24.6,-8.23,59.24,0
 140/ 26/ 6 (C),0,0,91.23,-8.23,-77.77,0
 140/ 26/ 6 (C),0,0,91.23,-8.23,-77.77,0
 140/ 27/ 6 (C),0,0,-24.6,-8.23,59.24,0
 140/ 26/ 6 (C),0,0,91.23,-8.23,-77.77,0
 140/ 26/ 6 (C),0,0,91.23,-8.23,-77.77,0
 140/ 27/ 6 (C),0,0,-24.6,-8.23,59.24,0
 141/ 21/ 6 (C),0,0,58.12,-7.85,-16.71,0
 141/ 21/ 6 (C),0,0,58.12,-7.85,-16.71,0
 141/ 21/ 6 (C),0,0,58.12,-7.85,-16.71,0
 141/ 21/ 6 (C),0,0,58.12,-7.85,-16.71,0
 141/ 21/ 6 (C),0,0,58.12,-7.85,-16.71,0
 141/ 27/ 6 (C),0,0,-71.08,-7.85,-40.85,0
 141/ 21/ 6 (C),0,0,58.12,-7.85,-16.71,0
 141/ 21/ 6 (C),0,0,58.12,-7.85,-16.71,0
 141/ 21/ 6 (C),0,0,58.12,-7.85,-16.71,0
 141/ 27/ 6 (C),0,0,-71.08,-7.85,-40.85,0
 141/ 27/ 6 (C),0,0,-71.08,-7.85,-40.85,0
 141/ 21/ 6 (C),0,0,58.12,-7.85,-16.71,0
 142/ 20/ 6 (C),0,0,37.45,3.45,-20.11,0
 142/ 20/ 6 (C),0,0,37.45,3.45,-20.11,0
 142/ 20/ 6 (C),0,0,37.45,3.45,-20.11,0
 142/ 20/ 6 (C),0,0,37.45,3.45,-20.11,0
 142/ 20/ 6 (C),0,0,37.45,3.45,-20.11,0
 142/ 26/ 6 (C),0,0,-39.72,3.45,-24.35,0
 142/ 20/ 6 (C),0,0,37.45,3.45,-20.11,0
 142/ 20/ 6 (C),0,0,37.45,3.45,-20.11,0
 142/ 20/ 6 (C),0,0,37.45,3.45,-20.11,0
 142/ 26/ 6 (C),0,0,-39.72,3.45,-24.35,0
 142/ 20/ 6 (C),0,0,37.45,3.45,-20.11,0
 142/ 26/ 6 (C),0,0,-39.72,3.45,-24.35,0
 143/ 24/ 6 (C),0,0,29.65,-2.83,-21.58,0
 143/ 24/ 6 (C),0,0,29.65,-2.83,-21.58,0
 143/ 24/ 6 (C),0,0,29.65,-2.83,-21.58,0
 143/ 24/ 6 (C),0,0,29.65,-2.83,-21.58,0
 143/ 24/ 6 (C),0,0,29.65,-2.83,-21.58,0
 143/ 25/ 6 (C),0,0,-17.96,-2.83,-5.37,0
 143/ 24/ 6 (C),0,0,29.65,-2.83,-21.58,0
 143/ 24/ 6 (C),0,0,29.65,-2.83,-21.58,0
 143/ 25/ 6 (C),0,0,-17.96,-2.83,-5.37,0
 143/ 24/ 6 (C),0,0,29.65,-2.83,-21.58,0
 143/ 24/ 6 (C),0,0,29.65,-2.83,-21.58,0
 143/ 25/ 6 (C),0,0,-17.96,-2.83,-5.37,0
 144/ 4/ 6 (C),712.73,8.76,1.83,-0.13,-1.12,7.5
 144/ 24/ 6 (C),696.26,8.76,1.83,-0.13,4.46,-19.23
 144/ 4/ 6 (C),712.73,8.76,1.83,-0.13,-1.12,7.5
 144/ 4/ 6 (C),712.73,8.76,1.83,-0.13,-1.12,7.5
 144/ 4/ 6 (C),712.73,8.76,1.83,-0.13,-1.12,7.5
 144/ 4/ 6 (C),712.73,8.76,1.83,-0.13,-1.12,7.5
 144/ 4/ 6 (C),712.73,8.76,1.83,-0.13,-1.12,7.5
 144/ 4/ 6 (C),712.73,8.76,1.83,-0.13,-1.12,7.5
 144/ 24/ 6 (C),696.26,8.76,1.83,-0.13,4.46,-19.23
 144/ 4/ 6 (C),712.73,8.76,1.83,-0.13,-1.12,7.5
 144/ 4/ 6 (C),712.73,8.76,1.83,-0.13,-1.12,7.5
 144/ 24/ 6 (C),696.26,8.76,1.83,-0.13,4.46,-19.23
 145/ 23/ 6 (C),0,0,31.57,1.85,-2.31,0
 145/ 23/ 6 (C),0,0,31.57,1.85,-2.31,0
 145/ 23/ 6 (C),0,0,31.57,1.85,-2.31,0
 145/ 23/ 6 (C),0,0,31.57,1.85,-2.31,0
 145/ 23/ 6 (C),0,0,31.57,1.85,-2.31,0
 145/ 24/ 6 (C),0,0,-49.94,1.85,-37.68,0
 145/ 23/ 6 (C),0,0,31.57,1.85,-2.31,0
 145/ 23/ 6 (C),0,0,31.57,1.85,-2.31,0
 145/ 23/ 6 (C),0,0,31.57,1.85,-2.31,0
 145/ 24/ 6 (C),0,0,-49.94,1.85,-37.68,0
 145/ 23/ 6 (C),0,0,31.57,1.85,-2.31,0
 145/ 24/ 6 (C),0,0,-49.94,1.85,-37.68,0
 146/ 3/ 6 (C),797.37,5.97,-11.66,-0.13,12.6,5.05
 146/ 23/ 6 (C),780.9,5.97,-11.66,-0.13,-22.97,-13.16
 146/ 3/ 6 (C),797.37,5.97,-11.66,-0.13,12.6,5.05
 146/ 3/ 6 (C),797.37,5.97,-11.66,-0.13,12.6,5.05
 146/ 3/ 6 (C),797.37,5.97,-11.66,-0.13,12.6,5.05
 146/ 3/ 6 (C),797.37,5.97,-11.66,-0.13,12.6,5.05
 146/ 3/ 6 (C),797.37,5.97,-11.66,-0.13,12.6,5.05
 146/ 3/ 6 (C),797.37,5.97,-11.66,-0.13,12.6,5.05
 146/ 3/ 6 (C),797.37,5.97,-11.66,-0.13,12.6,5.05
 146/ 23/ 6 (C),780.9,5.97,-11.66,-0.13,-22.97,-13.16
 146/ 3/ 6 (C),797.37,5.97,-11.66,-0.13,12.6,5.05
 146/ 23/ 6 (C),780.9,5.97,-11.66,-0.13,-22.97,-13.16
 147/ 22/ 6 (C),0,0,127.06,3.24,-181.53,0
 147/ 22/ 6 (C),0,0,127.06,3.24,-181.53,0
 147/ 22/ 6 (C),0,0,127.06,3.24,-181.53,0
 147/ 22/ 6 (C),0,0,127.06,3.24,-181.53,0
 147/ 22/ 6 (C),0,0,127.06,3.24,-181.53,0
 147/ 23/ 6 (C),0,0,73.52,3.24,41.6,0
 147/ 22/ 6 (C),0,0,127.06,3.24,-181.53,0
 147/ 22/ 6 (C),0,0,127.06,3.24,-181.53,0
 147/ 23/ 6 (C),0,0,73.52,3.24,41.6,0
 147/ 22/ 6 (C),0,0,127.06,3.24,-181.53,0
 147/ 22/ 6 (C),0,0,127.06,3.24,-181.53,0
 147/ 23/ 6 (C),0,0,73.52,3.24,41.6,0
 148/ 21/ 6 (C),0,0,-354.92,-2.88,239.71,0
 148/ 21/ 6 (C),0,0,-354.92,-2.88,239.71,0
 148/ 21/ 6 (C),0,0,-354.92,-2.88,239.71,0
 148/ 21/ 6 (C),0,0,-354.92,-2.88,239.71,0
 148/ 21/ 6 (C),0,0,-354.92,-2.88,239.71,0
 148/ 22/ 6 (C),0,0,-377.7,-2.88,-251.73,0
 148/ 21/ 6 (C),0,0,-354.92,-2.88,239.71,0
 148/ 21/ 6 (C),0,0,-354.92,-2.88,239.71,0
 148/ 21/ 6 (C),0,0,-354.92,-2.88,239.71,0
 148/ 22/ 6 (C),0,0,-377.7,-2.88,-251.73,0
 148/ 22/ 6 (C),0,0,-377.7,-2.88,-251.73,0
 148/ 21/ 6 (C),0,0,-354.92,-2.88,239.71,0
 149/ 2/ 6 (C),521.23,2.63,34.16,-0.13,-33.99,1.89
 149/ 22/ 6 (C),504.76,2.63,34.16,-0.13,70.2,-6.12
 149/ 2/ 6 (C),521.23,2.63,34.16,-0.13,-33.99,1.89
 149/ 2/ 6 (C),521.23,2.63,34.16,-0.13,-33.99,1.89
 149/ 2/ 6 (C),521.23,2.63,34.16,-0.13,-33.99,1.89
 149/ 2/ 6 (C),521.23,2.63,34.16,-0.13,-33.99,1.89
 149/ 2/ 6 (C),521.23,2.63,34.16,-0.13,-33.99,1.89
 149/ 2/ 6 (C),521.23,2.63,34.16,-0.13,-33.99,1.89
 149/ 22/ 6 (C),504.76,2.63,34.16,-0.13,70.2,-6.12
 149/ 2/ 6 (C),521.23,2.63,34.16,-0.13,-33.99,1.89
 149/ 2/ 6 (C),521.23,2.63,34.16,-0.13,-33.99,1.89
 149/ 22/ 6 (C),504.76,2.63,34.16,-0.13,70.2,-6.12
 150/ 20/ 6 (C),0,0,110.84,0.89,-112.6,0
 150/ 20/ 6 (C),0,0,110.84,0.89,-112.6,0
 150/ 20/ 6 (C),0,0,110.84,0.89,-112.6,0
 150/ 20/ 6 (C),0,0,110.84,0.89,-112.6,0
 150/ 20/ 6 (C),0,0,110.84,0.89,-112.6,0
 150/ 21/ 6 (C),0,0,35.38,0.89,156.08,0
 150/ 20/ 6 (C),0,0,110.84,0.89,-112.6,0
 150/ 20/ 6 (C),0,0,110.84,0.89,-112.6,0
 150/ 21/ 6 (C),0,0,35.38,0.89,156.08,0
 150/ 20/ 6 (C),0,0,110.84,0.89,-112.6,0
 150/ 20/ 6 (C),0,0,110.84,0.89,-112.6,0
 150/ 21/ 6 (C),0,0,35.38,0.89,156.08,0
 151/ 185/ 6 (C),0.01,0,-22.83,-0.05,115.54,0
 151/ 185/ 6 (C),0.01,0,-22.83,-0.05,115.54,0
 151/ 185/ 6 (C),0.01,0,-22.83,-0.05,115.54,0
 151/ 185/ 6 (C),0.01,0,-22.83,-0.05,115.54,0
 151/ 185/ 6 (C),0.01,0,-22.83,-0.05,115.54,0
 151/ 186/ 6 (C),0.01,0,-96.19,-0.05,-109.11,0
 151/ 185/ 6 (C),0.01,0,-22.83,-0.05,115.54,0
 151/ 185/ 6 (C),0.01,0,-22.83,-0.05,115.54,0
 151/ 185/ 6 (C),0.01,0,-22.83,-0.05,115.54,0
 151/ 186/ 6 (C),0.01,0,-96.19,-0.05,-109.11,0
 151/ 186/ 6 (C),0.01,0,-96.19,-0.05,-109.11,0
 151/ 185/ 6 (C),0.01,0,-22.83,-0.05,115.54,0
 152/ 178/ 6 (C),0,0,25.9,4.44,-3.08,0
 152/ 178/ 6 (C),0,0,25.9,4.44,-3.08,0
 152/ 178/ 6 (C),0,0,25.9,4.44,-3.08,0
 152/ 178/ 6 (C),0,0,25.9,4.44,-3.08,0
 152/ 178/ 6 (C),0,0,25.9,4.44,-3.08,0
 152/ 186/ 6 (C),0,0,-39.83,4.44,-27.65,0
 152/ 178/ 6 (C),0,0,25.9,4.44,-3.08,0
 152/ 178/ 6 (C),0,0,25.9,4.44,-3.08,0
 152/ 178/ 6 (C),0,0,25.9,4.44,-3.08,0
 152/ 186/ 6 (C),0,0,-39.83,4.44,-27.65,0
 152/ 186/ 6 (C),0,0,-39.83,4.44,-27.65,0
 152/ 178/ 6 (C),0,0,25.9,4.44,-3.08,0
 153/ 153/ 6 (C),151.14,-18.15,68.59,-0.52,-87.38,-23.22
 153/ 186/ 6 (C),136.02,-18.15,68.59,-0.52,104.67,27.59
 153/ 153/ 6 (C),151.14,-18.15,68.59,-0.52,-87.38,-23.22
 153/ 153/ 6 (C),151.14,-18.15,68.59,-0.52,-87.38,-23.22
 153/ 153/ 6 (C),151.14,-18.15,68.59,-0.52,-87.38,-23.22
 153/ 153/ 6 (C),151.14,-18.15,68.59,-0.52,-87.38,-23.22
 153/ 153/ 6 (C),151.14,-18.15,68.59,-0.52,-87.38,-23.22
 153/ 153/ 6 (C),151.14,-18.15,68.59,-0.52,-87.38,-23.22
 153/ 186/ 6 (C),136.02,-18.15,68.59,-0.52,104.67,27.59
 153/ 153/ 6 (C),151.14,-18.15,68.59,-0.52,-87.38,-23.22
 153/ 186/ 6 (C),136.02,-18.15,68.59,-0.52,104.67,27.59
 153/ 153/ 6 (C),151.14,-18.15,68.59,-0.52,-87.38,-23.22
 154/ 184/ 6 (C),0,0,47.72,13.45,48.5,0
 154/ 184/ 6 (C),0,0,47.72,13.45,48.5,0
 154/ 184/ 6 (C),0,0,47.72,13.45,48.5,0
 154/ 184/ 6 (C),0,0,47.72,13.45,48.5,0
 154/ 184/ 6 (C),0,0,47.72,13.45,48.5,0
