"Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MY (kNm),MZ (kNm),Length (m)"
" 9/ 9/ 40 (C),789.67,0.18,-16.33,17.96,0.20,3.30"
" 9/ 25/ 22 (C),798.95,0.19,-16.85,-37.08,-0.43,3.30"
" 9/ 25/ 23 (C),1263.98,0.35,-27.51,-60.52,-0.77,3.30"
" 9/ 25/ 24 (C),695.66,-36.66,15.60,-23.08,35.24,3.30"
" 9/ 25/ 25 (C),874.12,52.92,-51.58,-51.04,-52.91,3.30"
" 9/ 25/ 26 (C),708.65,52.91,15.60,-23.09,-52.89,3.30"
" 9/ 25/ 27 (C),861.14,-36.65,-51.58,-51.03,35.22,3.30"
" 9/ 25/ 28 (C),687.94,-52.56,18.92,-20.81,52.10,3.30"
" 9/ 25/ 29 (C),866.40,37.03,-48.26,-48.77,-36.05,3.30"
" 9/ 25/ 30 (C),700.92,37.02,18.91,-20.82,-36.03,3.30"
" 9/ 25/ 31 (C),853.41,-52.54,-48.26,-48.76,52.08,3.30"
" 9/ 25/ 32 (C),732.08,-19.36,2.08,-28.51,18.50,3.30"
" 9/ 25/ 33 (C),834.22,28.47,-36.57,-44.59,-28.58,3.30"
" 9/ 25/ 34 (C),739.02,28.47,2.08,-28.51,-28.56,3.30"
" 9/ 25/ 35 (C),827.29,-19.36,-36.57,-44.59,18.48,3.30"
" 9/ 25/ 36 (C),727.84,-28.11,3.91,-27.26,27.77,3.30"
" 9/ 25/ 37 (C),829.97,19.73,-34.74,-43.34,-19.31,3.30"
" 9/ 25/ 38 (C),734.77,19.73,3.91,-27.27,-19.29,3.30"
" 9/ 25/ 39 (C),823.04,-28.10,-34.74,-43.34,27.75,3.30"
" 9/ 25/ 40 (C),776.72,0.18,-16.33,-35.92,-0.41,3.30"
" 10/ 10/ 22 (C),1572.18,0.70,0.85,-0.94,0.78,3.30"
" 10/ 10/ 23 (C),2501.05,1.09,1.40,-1.54,1.20,3.30"
" 10/ 10/ 24 (C),1500.15,-89.63,81.15,-229.42,-224.19,3.30"
" 10/ 10/ 25 (C),1575.04,102.28,-87.32,248.49,252.85,3.30"
" 10/ 10/ 26 (C),1554.10,102.28,81.15,-229.41,252.84,3.30"
" 10/ 10/ 27 (C),1521.09,-89.62,-87.32,248.49,-224.18,3.30"
" 10/ 10/ 28 (C),1496.79,-100.90,88.97,-250.31,-251.33,3.30"
" 10/ 10/ 29 (C),1571.68,91.01,-79.51,227.61,225.71,3.30"
" 10/ 10/ 30 (C),1550.74,91.00,88.97,-250.30,225.70,3.30"
" 10/ 10/ 31 (C),1517.73,-100.90,-79.50,227.60,-251.33,3.30"
" 10/ 10/ 32 (C),1516.41,-47.45,47.14,-132.65,-119.15,3.30"
" 10/ 10/ 33 (C),1557.26,55.03,-49.79,142.31,135.59,3.30"
" 10/ 10/ 34 (C),1545.22,55.03,47.14,-132.64,135.59,3.30"
" 10/ 10/ 35 (C),1528.45,-47.45,-49.79,142.31,-119.15,3.30"
" 10/ 10/ 36 (C),1514.56,-53.65,51.44,-144.13,-134.08,3.30"
" 10/ 10/ 37 (C),1555.42,48.83,-45.49,130.83,120.67,3.30"
" 10/ 10/ 38 (C),1543.37,48.83,51.44,-144.12,120.66,3.30"
" 10/ 10/ 39 (C),1526.61,-53.65,-45.49,130.83,-134.07,3.30"
" 10/ 10/ 40 (C),1526.57,0.69,0.82,-0.91,0.76,3.30"
" 10/ 26/ 22 (C),1551.94,0.70,0.85,1.87,-1.55,3.30"
" 10/ 26/ 23 (C),2473.73,1.09,1.40,3.07,-2.39,3.30"
" 10/ 26/ 24 (C),1479.91,-89.63,81.15,38.39,71.59,3.30"
" 10/ 26/ 25 (C),1554.80,102.28,-87.32,-39.68,-84.69,3.30"
" 10/ 26/ 26 (C),1533.86,102.28,81.15,38.37,-84.67,3.30"
" 10/ 26/ 27 (C),1500.85,-89.62,-87.32,-39.66,71.57,3.30"
" 10/ 26/ 28 (C),1476.55,-100.90,88.97,43.30,81.65,3.30"
" 10/ 26/ 29 (C),1551.44,91.01,-79.51,-34.76,-74.62,3.30"
" 10/ 26/ 30 (C),1530.50,91.00,88.97,43.29,-74.61,3.30"
" 10/ 26/ 31 (C),1497.49,-100.90,-79.50,-34.75,81.64,3.30"
" 10/ 26/ 32 (C),1496.17,-47.45,47.14,22.92,37.44,3.30"
" 10/ 26/ 33 (C),1537.03,55.03,-49.79,-22.00,-46.01,3.30"
" 10/ 26/ 34 (C),1524.98,55.03,47.14,22.91,-46.00,3.30"
" 10/ 26/ 35 (C),1508.22,-47.45,-49.79,-21.99,37.43,3.30"
" 10/ 26/ 36 (C),1494.33,-53.65,51.44,25.62,42.98,3.30"
" 10/ 26/ 37 (C),1535.18,48.83,-45.49,-19.29,-40.48,3.30"
" 10/ 26/ 38 (C),1523.13,48.83,51.44,25.62,-40.47,3.30"
" 10/ 26/ 39 (C),1506.37,-53.65,-45.49,-19.28,42.97,3.30"
" 10/ 26/ 40 (C),1506.34,0.69,0.82,1.81,-1.52,3.30"
" 11/ 11/ 22 (C),1572.18,0.70,-0.85,0.94,0.78,3.30"
" 11/ 11/ 23 (C),2501.05,1.09,-1.40,1.54,1.20,3.30"
" 11/ 11/ 24 (C),1517.73,-100.90,79.50,-227.60,-251.33,3.30"
" 11/ 11/ 25 (C),1550.74,91.00,-88.97,250.30,225.70,3.30"
" 11/ 11/ 26 (C),1571.68,91.01,79.51,-227.61,225.71,3.30"
" 11/ 11/ 27 (C),1496.79,-100.90,-88.97,250.31,-251.33,3.30"
" 11/ 11/ 28 (C),1521.09,-89.62,87.32,-248.49,-224.18,3.30"
" 11/ 11/ 29 (C),1554.10,102.28,-81.15,229.41,252.84,3.30"
" 11/ 11/ 30 (C),1575.04,102.28,87.32,-248.49,252.85,3.30"
" 11/ 11/ 31 (C),1500.15,-89.63,-81.15,229.42,-224.19,3.30"
" 11/ 11/ 32 (C),1526.61,-53.65,45.49,-130.83,-134.07,3.30"
" 11/ 11/ 33 (C),1543.37,48.83,-51.44,144.12,120.66,3.30"
" 11/ 11/ 34 (C),1555.42,48.83,45.49,-130.83,120.67,3.30"
" 11/ 11/ 35 (C),1514.56,-53.65,-51.44,144.13,-134.08,3.30"
" 11/ 11/ 36 (C),1528.45,-47.45,49.79,-142.31,-119.15,3.30"
" 11/ 11/ 37 (C),1545.22,55.03,-47.14,132.64,135.59,3.30"
" 11/ 11/ 38 (C),1557.26,55.03,49.79,-142.31,135.59,3.30"
" 11/ 11/ 39 (C),1516.41,-47.45,-47.14,132.65,-119.15,3.30"
" 11/ 11/ 40 (C),1526.57,0.69,-0.82,0.91,0.76,3.30"
" 11/ 27/ 22 (C),1551.94,0.70,-0.85,-1.87,-1.55,3.30"
" 11/ 27/ 23 (C),2473.73,1.09,-1.40,-3.07,-2.39,3.30"
" 11/ 27/ 24 (C),1497.49,-100.90,79.50,34.75,81.64,3.30"
" 11/ 27/ 25 (C),1530.50,91.00,-88.97,-43.29,-74.61,3.30"
" 11/ 27/ 26 (C),1551.44,91.01,79.51,34.76,-74.62,3.30"
" 11/ 27/ 27 (C),1476.55,-100.90,-88.97,-43.30,81.65,3.30"
" 11/ 27/ 28 (C),1500.85,-89.62,87.32,39.66,71.57,3.30"
" 11/ 27/ 29 (C),1533.86,102.28,-81.15,-38.37,-84.67,3.30"
" 11/ 27/ 30 (C),1554.80,102.28,87.32,39.68,-84.69,3.30"
" 11/ 27/ 31 (C),1479.91,-89.63,-81.15,-38.39,71.59,3.30"
" 11/ 27/ 32 (C),1506.37,-53.65,45.49,19.28,42.97,3.30"
" 11/ 27/ 33 (C),1523.13,48.83,-51.44,-25.62,-40.47,3.30"
" 11/ 27/ 34 (C),1535.18,48.83,45.49,19.29,-40.48,3.30"
" 11/ 27/ 35 (C),1494.33,-53.65,-51.44,-25.62,42.98,3.30"
" 11/ 27/ 36 (C),1508.22,-47.45,49.79,21.99,37.43,3.30"
" 11/ 27/ 37 (C),1524.98,55.03,-47.14,-22.91,-46.00,3.30"
" 11/ 27/ 38 (C),1537.03,55.03,49.79,22.00,-46.01,3.30"
" 11/ 27/ 39 (C),1496.17,-47.45,-47.14,-22.92,37.44,3.30"
" 11/ 27/ 40 (C),1506.34,0.69,-0.82,-1.81,-1.52,3.30"
" 12/ 12/ 22 (C),811.90,0.19,16.85,-18.54,0.21,3.30"
" 12/ 12/ 23 (C),1281.46,0.35,27.51,-30.26,0.38,3.30"
" 12/ 12/ 24 (C),866.36,-52.54,48.26,-110.49,-121.32,3.30"
" 12/ 12/ 25 (C),713.87,37.02,-18.91,83.24,86.12,3.30"
" 12/ 12/ 26 (C),879.35,37.03,48.26,-110.49,86.14,3.30"
" 12/ 12/ 27 (C),700.89,-52.56,-18.92,83.25,-121.33,3.30"
" 12/ 12/ 28 (C),874.09,-36.65,51.58,-119.17,-85.72,3.30"
" 12/ 12/ 29 (C),721.60,52.91,-15.60,74.56,121.72,3.30"
" 12/ 12/ 30 (C),887.07,52.92,51.58,-119.18,121.74,3.30"
" 12/ 12/ 31 (C),708.61,-36.66,-15.60,74.57,-85.73,3.30"
" 12/ 12/ 32 (C),835.99,-28.10,34.74,-71.31,-64.97,3.30"
" 12/ 12/ 33 (C),747.72,19.73,-3.91,40.15,45.80,3.30"
" 12/ 12/ 34 (C),842.93,19.73,34.74,-71.31,45.81,3.30"
" 12/ 12/ 35 (C),740.79,-28.11,-3.91,40.16,-64.98,3.30"
" 12/ 12/ 36 (C),840.24,-19.36,36.57,-76.08,-45.40,3.30"
" 12/ 12/ 37 (C),751.97,28.47,-2.08,35.38,65.38,3.30"
" 12/ 12/ 38 (C),847.17,28.47,36.57,-76.08,65.39,3.30"
" 12/ 12/ 39 (C),745.04,-19.36,-2.08,35.38,-45.41,3.30"
" 12/ 12/ 40 (C),789.67,0.18,16.33,-17.96,0.20,3.30"
" 12/ 28/ 22 (C),798.95,0.19,16.85,37.08,-0.43,3.30"
" 12/ 28/ 23 (C),1263.98,0.35,27.51,60.52,-0.77,3.30"
" 12/ 28/ 24 (C),853.41,-52.54,48.26,48.76,52.08,3.30"
" 12/ 28/ 25 (C),700.92,37.02,-18.91,20.82,-36.03,3.30"
" 12/ 28/ 26 (C),866.40,37.03,48.26,48.77,-36.05,3.30"
" 12/ 28/ 27 (C),687.94,-52.56,-18.92,20.81,52.10,3.30"
" 12/ 28/ 28 (C),861.14,-36.65,51.58,51.03,35.22,3.30"
" 12/ 28/ 29 (C),708.65,52.91,-15.60,23.09,-52.89,3.30"
" 12/ 28/ 30 (C),874.12,52.92,51.58,51.04,-52.91,3.30"
" 12/ 28/ 31 (C),695.66,-36.66,-15.60,23.08,35.24,3.30"
" 12/ 28/ 32 (C),823.04,-28.10,34.74,43.34,27.75,3.30"
" 12/ 28/ 33 (C),734.77,19.73,-3.91,27.27,-19.29,3.30"
" 12/ 28/ 34 (C),829.97,19.73,34.74,43.34,-19.31,3.30"
" 12/ 28/ 35 (C),727.84,-28.11,-3.91,27.26,27.77,3.30"
" 12/ 28/ 36 (C),827.29,-19.36,36.57,44.59,18.48,3.30"
" 12/ 28/ 37 (C),739.02,28.47,-2.08,28.51,-28.56,3.30"
" 12/ 28/ 38 (C),834.22,28.47,36.57,44.59,-28.58,3.30"
" 12/ 28/ 39 (C),732.08,-19.36,-2.08,28.51,18.50,3.30"
" 12/ 28/ 40 (C),776.72,0.18,16.33,35.92,-0.41,3.30"
" 13/ 13/ 22 (C),429.19,-5.09,-8.52,9.37,-5.60,3.30"
" 13/ 13/ 23 (C),669.60,-8.22,-13.79,15.17,-9.04,3.30"
" 13/ 13/ 24 (C),434.30,-22.78,10.18,-41.90,-51.68,3.30"
" 13/ 13/ 25 (C),396.39,20.86,-33.07,75.92,60.18,3.30"
" 13/ 13/ 26 (C),223.72,20.85,10.18,-41.90,60.17,3.30"
" 13/ 13/ 27 (C),606.97,-22.77,-33.06,75.92,-51.66,3.30"
" 13/ 13/ 28 (C),444.61,-30.75,16.54,-57.74,-71.06,3.30"
" 13/ 13/ 29 (C),406.70,12.89,-26.71,60.09,40.80,3.30"
" 13/ 13/ 30 (C),234.02,12.88,16.53,-57.73,40.79,3.30"
" 13/ 13/ 31 (C),617.28,-30.74,-26.71,60.08,-71.04,3.30"
" 13/ 13/ 32 (C),424.22,-14.41,2.43,-20.45,-29.98,3.30"
" 13/ 13/ 33 (C),411.11,8.90,-22.45,47.34,29.76,3.30"
" 13/ 13/ 34 (C),311.77,8.89,2.43,-20.45,29.75,3.30"
" 13/ 13/ 35 (C),523.56,-14.40,-22.45,47.34,-29.97,3.30"
" 13/ 13/ 36 (C),429.89,-18.79,5.92,-29.16,-40.63,3.30"
" 13/ 13/ 37 (C),416.78,4.52,-18.96,38.63,19.10,3.30"
" 13/ 13/ 38 (C),317.43,4.51,5.92,-29.15,19.09,3.30"
" 13/ 13/ 39 (C),529.23,-18.78,-18.96,38.63,-40.63,3.30"
" 13/ 13/ 40 (C),418.37,-4.94,-8.26,9.09,-5.44,3.30"
" 13/ 29/ 22 (C),419.28,-5.09,-8.52,-18.74,11.20,3.30"
" 13/ 29/ 23 (C),656.22,-8.22,-13.79,-30.34,18.07,3.30"
" 13/ 29/ 24 (C),424.38,-22.78,10.18,-8.30,23.51,3.30"
" 13/ 29/ 25 (C),386.47,20.86,-33.07,-33.20,-8.66,3.30"
" 13/ 29/ 26 (C),213.80,20.85,10.18,-8.31,-8.63,3.30"
" 13/ 29/ 27 (C),597.06,-22.77,-33.06,-33.18,23.48,3.30"
" 13/ 29/ 28 (C),434.69,-30.75,16.54,-3.17,30.41,3.30"
" 13/ 29/ 29 (C),396.78,12.89,-26.71,-28.07,-1.75,3.30"
" 13/ 29/ 30 (C),224.11,12.88,16.53,-3.18,-1.72,3.30"
" 13/ 29/ 31 (C),607.36,-30.74,-26.71,-28.05,30.39,3.30"
" 13/ 29/ 32 (C),414.30,-14.41,2.43,-12.43,17.57,3.30"
" 13/ 29/ 33 (C),401.20,8.90,-22.45,-26.76,0.39,3.30"
" 13/ 29/ 34 (C),301.85,8.89,2.43,-12.44,0.41,3.30"
" 13/ 29/ 35 (C),513.65,-14.40,-22.45,-26.75,17.55,3.30"
" 13/ 29/ 36 (C),419.97,-18.79,5.92,-9.61,21.37,3.30"
" 13/ 29/ 37 (C),406.86,4.52,-18.96,-23.93,4.19,3.30"
" 13/ 29/ 38 (C),307.52,4.51,5.92,-9.62,4.21,3.30"
" 13/ 29/ 39 (C),519.31,-18.78,-18.96,-23.93,21.35,3.30"
" 13/ 29/ 40 (C),408.45,-4.94,-8.26,-18.18,10.88,3.30"
" 14/ 14/ 22 (C),845.60,-10.36,0.03,-0.03,-11.40,3.30"
" 14/ 14/ 23 (C),1329.75,-16.81,0.19,-0.21,-18.49,3.30"
" 14/ 14/ 24 (C),951.77,-61.92,53.74,-143.01,-150.51,3.30"
" 14/ 14/ 25 (C),692.49,48.66,-71.75,187.00,145.60,3.30"
" 14/ 14/ 26 (C),668.22,48.65,53.73,-143.00,145.59,3.30"
" 14/ 14/ 27 (C),976.04,-61.91,-71.75,187.00,-150.51,3.30"
" 14/ 14/ 28 (C),962.46,-68.76,71.78,-187.03,-167.71,3.30"
" 14/ 14/ 29 (C),703.19,41.81,-53.71,142.98,128.39,3.30"
" 14/ 14/ 30 (C),678.91,41.80,71.77,-187.02,128.39,3.30"
" 14/ 14/ 31 (C),986.74,-68.76,-53.71,142.97,-167.71,3.30"
" 14/ 14/ 32 (C),893.26,-37.69,31.15,-82.84,-85.39,3.30"
" 14/ 14/ 33 (C),755.81,21.35,-41.05,107.02,72.73,3.30"
" 14/ 14/ 34 (C),741.85,21.35,31.15,-82.84,72.73,3.30"
" 14/ 14/ 35 (C),907.23,-37.69,-41.04,107.02,-85.39,3.30"
" 14/ 14/ 36 (C),899.14,-41.46,41.07,-107.05,-94.85,3.30"
" 14/ 14/ 37 (C),761.69,17.59,-31.13,82.81,63.27,3.30"
" 14/ 14/ 38 (C),747.73,17.59,41.07,-107.05,63.27,3.30"
" 14/ 14/ 39 (C),913.11,-41.46,-31.12,82.81,-94.85,3.30"
" 14/ 14/ 40 (C),823.01,-10.05,0.01,-0.01,-11.05,3.30"
" 14/ 30/ 22 (C),829.21,-10.36,0.03,0.06,22.80,3.30"
" 14/ 30/ 23 (C),1307.62,-16.81,0.19,0.42,36.98,3.30"
" 14/ 30/ 24 (C),935.38,-61.92,53.74,34.33,53.81,3.30"
" 14/ 30/ 25 (C),676.10,48.66,-71.75,-49.79,-14.97,3.30"
" 14/ 30/ 26 (C),651.83,48.65,53.73,34.32,-14.96,3.30"
" 14/ 30/ 27 (C),959.65,-61.91,-71.75,-49.77,53.80,3.30"
" 14/ 30/ 28 (C),946.07,-68.76,71.78,49.85,59.20,3.30"
" 14/ 30/ 29 (C),686.79,41.81,-53.71,-34.27,-9.58,3.30"
" 14/ 30/ 30 (C),662.52,41.80,71.77,49.83,-9.57,3.30"
" 14/ 30/ 31 (C),970.34,-68.76,-53.71,-34.26,59.19,3.30"
" 14/ 30/ 32 (C),876.87,-37.69,31.15,19.96,39.00,3.30"
" 14/ 30/ 33 (C),739.42,21.35,-41.05,-28.43,2.27,3.30"
" 14/ 30/ 34 (C),725.45,21.35,31.15,19.96,2.28,3.30"
" 14/ 30/ 35 (C),890.84,-37.69,-41.04,-28.43,38.99,3.30"
" 14/ 30/ 36 (C),882.75,-41.46,41.07,28.49,41.96,3.30"
" 14/ 30/ 37 (C),745.30,17.59,-31.13,-19.90,5.23,3.30"
" 14/ 30/ 38 (C),731.33,17.59,41.07,28.49,5.24,3.30"
" 14/ 30/ 39 (C),896.72,-41.46,-31.12,-19.90,41.96,3.30"
" 14/ 30/ 40 (C),806.61,-10.05,0.01,0.03,22.11,3.30"
" 15/ 15/ 22 (C),845.60,-10.36,-0.03,0.03,-11.40,3.30"
" 15/ 15/ 23 (C),1329.75,-16.81,-0.19,0.21,-18.49,3.30"
" 15/ 15/ 24 (C),986.74,-68.76,53.71,-142.97,-167.71,3.30"
" 15/ 15/ 25 (C),678.91,41.80,-71.77,187.02,128.39,3.30"
" 15/ 15/ 26 (C),703.19,41.81,53.71,-142.98,128.39,3.30"
" 15/ 15/ 27 (C),962.46,-68.76,-71.78,187.03,-167.71,3.30"
" 15/ 15/ 28 (C),976.04,-61.91,71.75,-187.00,-150.51,3.30"
" 15/ 15/ 29 (C),668.22,48.65,-53.73,143.00,145.59,3.30"
" 15/ 15/ 30 (C),692.49,48.66,71.75,-187.00,145.60,3.30"
" 15/ 15/ 31 (C),951.77,-61.92,-53.74,143.01,-150.51,3.30"
" 15/ 15/ 32 (C),913.11,-41.46,31.12,-82.81,-94.85,3.30"
" 15/ 15/ 33 (C),747.73,17.59,-41.07,107.05,63.27,3.30"
" 15/ 15/ 34 (C),761.69,17.59,31.13,-82.81,63.27,3.30"
" 15/ 15/ 35 (C),899.14,-41.46,-41.07,107.05,-94.85,3.30"
" 15/ 15/ 36 (C),907.23,-37.69,41.04,-107.02,-85.39,3.30"
" 15/ 15/ 37 (C),741.85,21.35,-31.15,82.84,72.73,3.30"
" 15/ 15/ 38 (C),755.81,21.35,41.05,-107.02,72.73,3.30"
" 15/ 15/ 39 (C),893.26,-37.69,-31.15,82.84,-85.39,3.30"
" 15/ 15/ 40 (C),823.01,-10.05,-0.01,0.01,-11.05,3.30"
" 15/ 31/ 22 (C),829.21,-10.36,-0.03,-0.06,22.80,3.30"
" 15/ 31/ 23 (C),1307.62,-16.81,-0.19,-0.42,36.98,3.30"
" 15/ 31/ 24 (C),970.34,-68.76,53.71,34.26,59.19,3.30"
" 15/ 31/ 25 (C),662.52,41.80,-71.77,-49.83,-9.57,3.30"
" 15/ 31/ 26 (C),686.79,41.81,53.71,34.27,-9.58,3.30"
" 15/ 31/ 27 (C),946.07,-68.76,-71.78,-49.85,59.20,3.30"
" 15/ 31/ 28 (C),959.65,-61.91,71.75,49.77,53.80,3.30"
" 15/ 31/ 29 (C),651.83,48.65,-53.73,-34.32,-14.96,3.30"
" 15/ 31/ 30 (C),676.10,48.66,71.75,49.79,-14.97,3.30"
" 15/ 31/ 31 (C),935.38,-61.92,-53.74,-34.33,53.81,3.30"
" 15/ 31/ 32 (C),896.72,-41.46,31.12,19.90,41.96,3.30"
" 15/ 31/ 33 (C),731.33,17.59,-41.07,-28.49,5.24,3.30"
" 15/ 31/ 34 (C),745.30,17.59,31.13,19.90,5.23,3.30"
" 15/ 31/ 35 (C),882.75,-41.46,-41.07,-28.49,41.96,3.30"
" 15/ 31/ 36 (C),890.84,-37.69,41.04,28.43,38.99,3.30"
" 15/ 31/ 37 (C),725.45,21.35,-31.15,-19.96,2.28,3.30"
" 15/ 31/ 38 (C),739.42,21.35,41.05,28.43,2.27,3.30"
" 15/ 31/ 39 (C),876.87,-37.69,-31.15,-19.96,39.00,3.30"
" 15/ 31/ 40 (C),806.61,-10.05,-0.01,-0.03,22.11,3.30"
" 16/ 16/ 22 (C),429.19,-5.09,8.52,-9.37,-5.60,3.30"
" 16/ 16/ 23 (C),669.60,-8.22,13.79,-15.17,-9.04,3.30"
" 16/ 16/ 24 (C),617.28,-30.74,26.71,-60.08,-71.04,3.30"
" 16/ 16/ 25 (C),234.02,12.88,-16.53,57.73,40.79,3.30"
" 16/ 16/ 26 (C),406.70,12.89,26.71,-60.09,40.80,3.30"
" 16/ 16/ 27 (C),444.61,-30.75,-16.54,57.74,-71.06,3.30"
" 16/ 16/ 28 (C),606.97,-22.77,33.06,-75.92,-51.66,3.30"
" 16/ 16/ 29 (C),223.72,20.85,-10.18,41.90,60.17,3.30"
" 16/ 16/ 30 (C),396.39,20.86,33.07,-75.92,60.18,3.30"
" 16/ 16/ 31 (C),434.30,-22.78,-10.18,41.90,-51.68,3.30"
" 16/ 16/ 32 (C),529.23,-18.78,18.96,-38.63,-40.63,3.30"
" 16/ 16/ 33 (C),317.43,4.51,-5.92,29.15,19.09,3.30"
" 16/ 16/ 34 (C),416.78,4.52,18.96,-38.63,19.10,3.30"
" 16/ 16/ 35 (C),429.89,-18.79,-5.92,29.16,-40.63,3.30"
" 16/ 16/ 36 (C),523.56,-14.40,22.45,-47.34,-29.97,3.30"
" 16/ 16/ 37 (C),311.77,8.89,-2.43,20.45,29.75,3.30"
" 16/ 16/ 38 (C),411.11,8.90,22.45,-47.34,29.76,3.30"
" 16/ 16/ 39 (C),424.22,-14.41,-2.43,20.45,-29.98,3.30"
" 16/ 16/ 40 (C),418.37,-4.94,8.26,-9.09,-5.44,3.30"
" 16/ 32/ 22 (C),419.28,-5.09,8.52,18.74,11.20,3.30"
" 16/ 32/ 23 (C),656.22,-8.22,13.79,30.34,18.07,3.30"
" 16/ 32/ 24 (C),607.36,-30.74,26.71,28.05,30.39,3.30"
" 16/ 32/ 25 (C),224.11,12.88,-16.53,3.18,-1.72,3.30"
" 16/ 32/ 26 (C),396.78,12.89,26.71,28.07,-1.75,3.30"
" 16/ 32/ 27 (C),434.69,-30.75,-16.54,3.17,30.41,3.30"
" 16/ 32/ 28 (C),597.06,-22.77,33.06,33.18,23.48,3.30"
" 16/ 32/ 29 (C),213.80,20.85,-10.18,8.31,-8.63,3.30"
" 16/ 32/ 30 (C),386.47,20.86,33.07,33.20,-8.66,3.30"
" 16/ 32/ 31 (C),424.38,-22.78,-10.18,8.30,23.51,3.30"
" 16/ 32/ 32 (C),519.31,-18.78,18.96,23.93,21.35,3.30"
" 16/ 32/ 33 (C),307.52,4.51,-5.92,9.62,4.21,3.30"
" 16/ 32/ 34 (C),406.86,4.52,18.96,23.93,4.19,3.30"
" 16/ 32/ 35 (C),419.97,-18.79,-5.92,9.61,21.37,3.30"
" 16/ 32/ 36 (C),513.65,-14.40,22.45,26.75,17.55,3.30"
" 16/ 32/ 37 (C),301.85,8.89,-2.43,12.44,0.41,3.30"
" 16/ 32/ 38 (C),401.20,8.90,22.45,26.76,0.39,3.30"
" 16/ 32/ 39 (C),414.30,-14.41,-2.43,12.43,17.57,3.30"
" 16/ 32/ 40 (C),408.45,-4.94,8.26,18.18,10.88,3.30"
" 17/ 17/ 22 (C),343.04,11.95,-19.85,29.57,17.76,2.80"
" 17/ 17/ 23 (C),533.74,19.24,-32.01,47.76,28.61,2.80"
" 17/ 17/ 24 (C),187.71,-11.99,15.89,-16.73,-14.74,2.80"
" 17/ 17/ 25 (C),493.14,43.84,-47.65,65.81,60.13,2.80"
" 17/ 17/ 26 (C),356.24,43.92,15.94,-16.79,60.22,2.80"
" 17/ 17/ 27 (C),324.61,-12.06,-47.70,65.86,-14.83,2.80"
" 17/ 17/ 28 (C),179.87,-20.63,9.11,-8.40,-25.65,2.80"
" 17/ 17/ 29 (C),485.29,35.20,-54.43,74.13,49.23,2.80"
" 17/ 17/ 30 (C),348.40,35.27,9.16,-8.46,49.32,2.80"
" 17/ 17/ 31 (C),316.76,-20.70,-54.48,74.19,-25.73,2.80"
" 17/ 17/ 32 (C),254.28,-0.92,0.87,2.67,0.25,2.80"
" 17/ 17/ 33 (C),423.04,28.89,-35.69,50.16,40.23,2.80"
" 17/ 17/ 34 (C),344.28,28.93,0.90,2.64,40.28,2.80"
" 17/ 17/ 35 (C),333.04,-0.97,-35.71,50.19,0.20,2.80"
" 17/ 17/ 36 (C),249.97,-5.67,-2.86,7.25,-5.74,2.80"
" 17/ 17/ 37 (C),418.72,24.14,-39.41,54.73,34.24,2.80"
" 17/ 17/ 38 (C),339.96,24.18,-2.83,7.22,34.29,2.80"
" 17/ 17/ 39 (C),328.73,-5.72,-39.44,54.76,-5.79,2.80"
" 17/ 17/ 40 (C),334.37,11.61,-19.28,28.70,17.24,2.80"
" 17/ 33/ 22 (C),334.62,11.95,-19.85,-26.01,-15.71,2.80"
" 17/ 33/ 23 (C),522.38,19.24,-32.01,-41.88,-25.27,2.80"
" 17/ 33/ 24 (C),179.30,-11.99,15.89,27.76,18.82,2.80"
" 17/ 33/ 25 (C),484.72,43.84,-47.65,-67.61,-62.62,2.80"
" 17/ 33/ 26 (C),347.83,43.92,15.94,27.85,-62.75,2.80"
" 17/ 33/ 27 (C),316.19,-12.06,-47.70,-67.70,18.94,2.80"
" 17/ 33/ 28 (C),171.45,-20.63,9.11,17.10,32.12,2.80"
" 17/ 33/ 29 (C),476.88,35.20,-54.43,-78.27,-49.33,2.80"
" 17/ 33/ 30 (C),339.98,35.27,9.16,17.19,-49.45,2.80"
" 17/ 33/ 31 (C),308.35,-20.70,-54.48,-78.36,32.24,2.80"
" 17/ 33/ 32 (C),245.87,-0.92,0.87,5.11,2.84,2.80"
" 17/ 33/ 33 (C),414.62,28.89,-35.69,-49.76,-40.65,2.80"
" 17/ 33/ 34 (C),335.86,28.93,0.90,5.16,-40.72,2.80"
" 17/ 33/ 35 (C),324.63,-0.97,-35.71,-49.81,2.90,2.80"
" 17/ 33/ 36 (C),241.55,-5.67,-2.86,-0.75,10.14,2.80"
" 17/ 33/ 37 (C),410.31,24.14,-39.41,-55.63,-33.34,2.80"
" 17/ 33/ 38 (C),331.55,24.18,-2.83,-0.70,-33.41,2.80"
" 17/ 33/ 39 (C),320.31,-5.72,-39.44,-55.67,10.21,2.80"
" 17/ 33/ 40 (C),325.96,11.61,-19.28,-25.27,-15.26,2.80"
" 18/ 18/ 22 (C),671.19,24.80,1.13,-1.10,36.58,2.80"
" 18/ 18/ 23 (C),1053.51,40.27,1.89,-2.01,59.38,2.80"
" 18/ 18/ 24 (C),562.61,-19.29,82.73,-116.90,-29.46,2.80"
" 18/ 18/ 25 (C),762.18,71.89,-65.19,94.15,106.68,2.80"
" 18/ 18/ 26 (C),765.37,71.90,82.79,-116.95,106.69,2.80"
" 18/ 18/ 27 (C),559.42,-19.29,-65.24,94.21,-29.47,2.80"
