"Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MY (kNm),MZ (kNm),Length (m)"
" 9/ 25/ 23 (C),1394.11,0.61,-23.03,-50.66,-1.35,3.30"
" 9/ 25/ 24 (C),469.48,-162.38,138.97,161.14,239.21,3.30"
" 9/ 25/ 25 (C),1331.17,216.08,-178.14,-236.73,-319.20,3.30"
" 9/ 25/ 26 (C),606.40,216.08,138.97,161.14,-319.20,3.30"
" 9/ 25/ 27 (C),1194.25,-162.38,-178.14,-236.73,239.21,3.30"
" 9/ 25/ 28 (C),426.94,-215.32,150.36,175.61,317.53,3.30"
" 9/ 25/ 29 (C),1288.63,163.14,-166.75,-222.25,-240.88,3.30"
" 9/ 25/ 30 (C),563.86,163.14,150.36,175.61,-240.88,3.30"
" 9/ 25/ 31 (C),1151.71,-215.32,-166.75,-222.25,317.53,3.30"
" 9/ 25/ 32 (C),690.80,-74.43,56.37,57.55,109.50,3.30"
" 9/ 25/ 33 (C),1086.86,99.52,-89.39,-125.32,-147.16,3.30"
" 9/ 25/ 34 (C),753.73,99.52,56.37,57.55,-147.16,3.30"
" 9/ 25/ 35 (C),1023.93,-74.43,-89.39,-125.32,109.50,3.30"
" 9/ 25/ 36 (C),671.25,-98.76,61.61,64.20,145.50,3.30"
" 9/ 25/ 37 (C),1067.31,75.19,-84.15,-118.67,-111.16,3.30"
" 9/ 25/ 38 (C),734.18,75.19,61.61,64.20,-111.16,3.30"
" 9/ 25/ 39 (C),1004.38,-98.76,-84.15,-118.67,145.50,3.30"
" 9/ 25/ 40 (C),874.69,0.38,-13.89,-30.55,-0.84,3.30"
" 10/ 10/ 22 (C),1697.75,0.54,1.29,-1.42,0.60,3.30"
" 10/ 10/ 23 (C),2672.60,0.87,2.09,-2.29,0.96,3.30"
" 10/ 10/ 24 (C),1650.42,-179.94,191.61,-355.37,-328.68,3.30"
" 10/ 10/ 25 (C),1674.48,198.53,-203.16,378.66,361.84,3.30"
" 10/ 10/ 26 (C),1787.34,198.53,191.61,-355.37,361.84,3.30"
" 10/ 10/ 27 (C),1537.57,-179.94,-203.16,378.66,-328.68,3.30"
" 10/ 10/ 28 (C),1647.94,-197.48,205.67,-381.42,-360.69,3.30"
" 10/ 10/ 29 (C),1672.00,180.99,-189.10,352.61,329.84,3.30"
" 10/ 10/ 30 (C),1784.85,180.99,205.67,-381.42,329.84,3.30"
" 10/ 10/ 31 (C),1535.08,-197.48,-189.10,352.61,-360.69,3.30"
" 10/ 10/ 32 (C),1656.25,-82.42,88.75,-164.08,-150.76,3.30"
" 10/ 10/ 33 (C),1667.31,91.53,-92.70,173.30,166.63,3.30"
" 10/ 10/ 34 (C),1719.18,91.53,88.75,-164.08,166.63,3.30"
" 10/ 10/ 35 (C),1604.38,-82.42,-92.70,173.30,-150.76,3.30"
" 10/ 10/ 36 (C),1655.11,-90.48,95.21,-176.06,-165.47,3.30"
" 10/ 10/ 37 (C),1666.17,83.47,-86.24,161.32,151.92,3.30"
" 10/ 10/ 38 (C),1718.04,83.47,95.21,-176.06,151.92,3.30"
" 10/ 10/ 39 (C),1603.24,-90.48,-86.24,161.32,-165.47,3.30"
" 10/ 10/ 40 (C),1651.97,0.53,1.26,-1.38,0.58,3.30"
" 10/ 26/ 22 (C),1684.80,0.54,1.29,2.85,-1.20,3.30"
" 10/ 26/ 23 (C),2655.11,0.87,2.09,4.59,-1.92,3.30"
" 10/ 26/ 24 (C),1637.47,-179.94,191.61,276.95,265.11,3.30"
" 10/ 26/ 25 (C),1661.53,198.53,-203.16,-291.76,-293.30,3.30"
" 10/ 26/ 26 (C),1774.39,198.53,191.61,276.95,-293.30,3.30"
" 10/ 26/ 27 (C),1524.61,-179.94,-203.16,-291.76,265.11,3.30"
" 10/ 26/ 28 (C),1634.98,-197.48,205.67,297.28,290.98,3.30"
" 10/ 26/ 29 (C),1659.05,180.99,-189.10,-271.43,-267.43,3.30"
" 10/ 26/ 30 (C),1771.90,180.99,205.67,297.28,-267.43,3.30"
" 10/ 26/ 31 (C),1522.13,-197.48,-189.10,-271.43,290.98,3.30"
" 10/ 26/ 32 (C),1643.30,-82.42,88.75,128.79,121.23,3.30"
" 10/ 26/ 33 (C),1654.36,91.53,-92.70,-132.61,-135.43,3.30"
" 10/ 26/ 34 (C),1706.23,91.53,88.75,128.79,-135.43,3.30"
" 10/ 26/ 35 (C),1591.43,-82.42,-92.70,-132.61,121.23,3.30"
" 10/ 26/ 36 (C),1642.16,-90.48,95.21,138.13,133.12,3.30"
" 10/ 26/ 37 (C),1653.22,83.47,-86.24,-123.27,-123.54,3.30"
" 10/ 26/ 38 (C),1705.09,83.47,95.21,138.13,-123.54,3.30"
" 10/ 26/ 39 (C),1590.28,-90.48,-86.24,-123.27,133.12,3.30"
" 10/ 26/ 40 (C),1639.02,0.53,1.26,2.77,-1.16,3.30"
" 11/ 11/ 22 (C),1697.75,0.54,-1.29,1.42,0.60,3.30"
" 11/ 11/ 23 (C),2672.60,0.87,-2.09,2.29,0.96,3.30"
" 11/ 11/ 24 (C),1535.08,-197.48,189.10,-352.61,-360.69,3.30"
" 11/ 11/ 25 (C),1784.85,180.99,-205.67,381.42,329.84,3.30"
" 11/ 11/ 26 (C),1672.00,180.99,189.10,-352.61,329.84,3.30"
" 11/ 11/ 27 (C),1647.94,-197.48,-205.67,381.42,-360.69,3.30"
" 11/ 11/ 28 (C),1537.57,-179.94,203.16,-378.66,-328.68,3.30"
" 11/ 11/ 29 (C),1787.34,198.53,-191.61,355.37,361.84,3.30"
" 11/ 11/ 30 (C),1674.48,198.53,203.16,-378.66,361.84,3.30"
" 11/ 11/ 31 (C),1650.42,-179.94,-191.61,355.37,-328.68,3.30"
" 11/ 11/ 32 (C),1603.24,-90.48,86.24,-161.32,-165.47,3.30"
" 11/ 11/ 33 (C),1718.04,83.47,-95.21,176.06,151.92,3.30"
" 11/ 11/ 34 (C),1666.17,83.47,86.24,-161.32,151.92,3.30"
" 11/ 11/ 35 (C),1655.11,-90.48,-95.21,176.06,-165.47,3.30"
" 11/ 11/ 36 (C),1604.38,-82.42,92.70,-173.30,-150.76,3.30"
" 11/ 11/ 37 (C),1719.18,91.53,-88.75,164.08,166.63,3.30"
" 11/ 11/ 38 (C),1667.31,91.53,92.70,-173.30,166.63,3.30"
" 11/ 11/ 39 (C),1656.25,-82.42,-88.75,164.08,-150.76,3.30"
" 11/ 11/ 40 (C),1651.97,0.53,-1.26,1.38,0.58,3.30"
" 11/ 27/ 22 (C),1684.80,0.54,-1.29,-2.85,-1.20,3.30"
" 11/ 27/ 23 (C),2655.11,0.87,-2.09,-4.59,-1.92,3.30"
" 11/ 27/ 24 (C),1522.13,-197.48,189.10,271.43,290.98,3.30"
" 11/ 27/ 25 (C),1771.90,180.99,-205.67,-297.28,-267.43,3.30"
" 11/ 27/ 26 (C),1659.05,180.99,189.10,271.43,-267.43,3.30"
" 11/ 27/ 27 (C),1634.98,-197.48,-205.67,-297.28,290.98,3.30"
" 11/ 27/ 28 (C),1524.61,-179.94,203.16,291.76,265.11,3.30"
" 11/ 27/ 29 (C),1774.39,198.53,-191.61,-276.95,-293.30,3.30"
" 11/ 27/ 30 (C),1661.53,198.53,203.16,291.76,-293.30,3.30"
" 11/ 27/ 31 (C),1637.47,-179.94,-191.61,-276.95,265.11,3.30"
" 11/ 27/ 32 (C),1590.28,-90.48,86.24,123.27,133.12,3.30"
" 11/ 27/ 33 (C),1705.09,83.47,-95.21,-138.13,-123.54,3.30"
" 11/ 27/ 34 (C),1653.22,83.47,86.24,123.27,-123.54,3.30"
" 11/ 27/ 35 (C),1642.16,-90.48,-95.21,-138.13,133.12,3.30"
" 11/ 27/ 36 (C),1591.43,-82.42,92.70,132.61,121.23,3.30"
" 11/ 27/ 37 (C),1706.23,91.53,-88.75,-128.79,-135.43,3.30"
" 11/ 27/ 38 (C),1654.36,91.53,92.70,132.61,-135.43,3.30"
" 11/ 27/ 39 (C),1643.30,-82.42,-88.75,-128.79,121.23,3.30"
" 11/ 27/ 40 (C),1639.02,0.53,-1.26,-2.77,-1.16,3.30"
" 12/ 12/ 22 (C),909.68,0.39,14.30,-15.73,0.43,3.30"
" 12/ 12/ 23 (C),1411.59,0.61,23.03,-25.33,0.67,3.30"
" 12/ 12/ 24 (C),1164.67,-215.32,166.75,-328.02,-393.03,3.30"
" 12/ 12/ 25 (C),576.81,163.14,-150.36,320.59,297.49,3.30"
" 12/ 12/ 26 (C),1301.58,163.14,166.75,-328.02,297.49,3.30"
" 12/ 12/ 27 (C),439.89,-215.32,-150.36,320.59,-393.03,3.30"
" 12/ 12/ 28 (C),1207.20,-162.38,178.14,-351.15,-296.66,3.30"
" 12/ 12/ 29 (C),619.35,216.08,-138.97,297.46,393.86,3.30"
" 12/ 12/ 30 (C),1344.12,216.08,178.14,-351.15,393.86,3.30"
" 12/ 12/ 31 (C),482.43,-162.38,-138.97,297.46,-296.66,3.30"
" 12/ 12/ 32 (C),1017.33,-98.76,84.15,-159.02,-180.42,3.30"
" 12/ 12/ 33 (C),747.13,75.19,-61.61,139.10,136.96,3.30"
" 12/ 12/ 34 (C),1080.26,75.19,84.15,-159.02,136.96,3.30"
" 12/ 12/ 35 (C),684.20,-98.76,-61.61,139.10,-180.42,3.30"
" 12/ 12/ 36 (C),1036.88,-74.43,89.39,-169.65,-136.13,3.30"
" 12/ 12/ 37 (C),766.68,99.52,-56.37,128.47,181.26,3.30"
" 12/ 12/ 38 (C),1099.81,99.52,89.39,-169.65,181.26,3.30"
" 12/ 12/ 39 (C),703.75,-74.43,-56.37,128.47,-136.13,3.30"
" 12/ 12/ 40 (C),887.64,0.38,13.89,-15.27,0.42,3.30"
" 12/ 28/ 22 (C),896.73,0.39,14.30,31.46,-0.86,3.30"
" 12/ 28/ 23 (C),1394.11,0.61,23.03,50.66,-1.35,3.30"
" 12/ 28/ 24 (C),1151.71,-215.32,166.75,222.25,317.53,3.30"
" 12/ 28/ 25 (C),563.86,163.14,-150.36,-175.61,-240.88,3.30"
" 12/ 28/ 26 (C),1288.63,163.14,166.75,222.25,-240.88,3.30"
" 12/ 28/ 27 (C),426.94,-215.32,-150.36,-175.61,317.53,3.30"
" 12/ 28/ 28 (C),1194.25,-162.38,178.14,236.73,239.21,3.30"
" 12/ 28/ 29 (C),606.40,216.08,-138.97,-161.14,-319.20,3.30"
" 12/ 28/ 30 (C),1331.17,216.08,178.14,236.73,-319.20,3.30"
" 12/ 28/ 31 (C),469.48,-162.38,-138.97,-161.14,239.21,3.30"
" 12/ 28/ 32 (C),1004.38,-98.76,84.15,118.67,145.50,3.30"
" 12/ 28/ 33 (C),734.18,75.19,-61.61,-64.20,-111.16,3.30"
" 12/ 28/ 34 (C),1067.31,75.19,84.15,118.67,-111.16,3.30"
" 12/ 28/ 35 (C),671.25,-98.76,-61.61,-64.20,145.50,3.30"
" 12/ 28/ 36 (C),1023.93,-74.43,89.39,125.32,109.50,3.30"
" 12/ 28/ 37 (C),753.73,99.52,-56.37,-57.55,-147.16,3.30"
" 12/ 28/ 38 (C),1086.86,99.52,89.39,125.32,-147.16,3.30"
" 12/ 28/ 39 (C),690.80,-74.43,-56.37,-57.55,109.50,3.30"
" 12/ 28/ 40 (C),874.69,0.38,13.89,30.55,-0.84,3.30"
" 13/ 13/ 22 (C),507.46,-5.25,-8.62,9.49,-5.77,3.30"
" 13/ 13/ 23 (C),774.94,-8.27,-13.66,15.03,-9.10,3.30"
" 13/ 13/ 24 (C),536.44,-136.60,132.67,-279.94,-268.30,3.30"
" 13/ 13/ 25 (C),418.57,169.74,-184.44,368.67,342.89,3.30"
" 13/ 13/ 26 (C),-306.20,169.74,132.67,-279.94,342.89,3.30"
" 13/ 13/ 27 (C),1261.21,-136.60,-184.44,368.67,-268.30,3.30"
" 13/ 13/ 28 (C),578.98,-179.98,167.63,-350.18,-354.15,3.30"
" 13/ 13/ 29 (C),461.11,126.36,-149.48,298.43,257.04,3.30"
" 13/ 13/ 30 (C),-263.66,126.36,167.63,-350.18,257.04,3.30"
" 13/ 13/ 31 (C),1303.76,-179.98,-149.48,298.43,-354.15,3.30"
" 13/ 13/ 32 (C),516.09,-65.55,56.44,-123.67,-126.36,3.30"
" 13/ 13/ 33 (C),461.91,75.25,-89.31,174.44,154.56,3.30"
" 13/ 13/ 34 (C),128.78,75.25,56.44,-123.67,154.56,3.30"
" 13/ 13/ 35 (C),849.22,-65.55,-89.31,174.44,-126.36,3.30"
" 13/ 13/ 36 (C),535.64,-85.49,72.51,-155.96,-165.82,3.30"
" 13/ 13/ 37 (C),481.47,55.32,-73.25,142.16,115.10,3.30"
" 13/ 13/ 38 (C),148.34,55.32,72.51,-155.96,115.10,3.30"
" 13/ 13/ 39 (C),868.77,-85.49,-73.25,142.16,-165.82,3.30"
" 13/ 13/ 40 (C),496.68,-5.12,-8.40,9.24,-5.63,3.30"
" 13/ 29/ 22 (C),494.50,-5.25,-8.62,-18.97,11.55,3.30"
" 13/ 29/ 23 (C),757.45,-8.27,-13.66,-30.06,18.20,3.30"
" 13/ 29/ 24 (C),523.49,-136.60,132.67,157.88,182.49,3.30"
" 13/ 29/ 25 (C),405.62,169.74,-184.44,-239.98,-217.26,3.30"
" 13/ 29/ 26 (C),-319.15,169.74,132.67,157.88,-217.26,3.30"
" 13/ 29/ 27 (C),1248.26,-136.60,-184.44,-239.98,182.49,3.30"
" 13/ 29/ 28 (C),566.03,-179.98,167.63,203.01,239.78,3.30"
" 13/ 29/ 29 (C),448.16,126.36,-149.48,-194.86,-159.97,3.30"
" 13/ 29/ 30 (C),-276.61,126.36,167.63,203.01,-159.97,3.30"
" 13/ 29/ 31 (C),1290.80,-179.98,-149.48,-194.86,239.78,3.30"
" 13/ 29/ 32 (C),503.14,-65.55,56.44,62.58,89.96,3.30"
" 13/ 29/ 33 (C),448.96,75.25,-89.31,-120.29,-93.77,3.30"
" 13/ 29/ 34 (C),115.83,75.25,56.44,62.58,-93.77,3.30"
" 13/ 29/ 35 (C),836.26,-65.55,-89.31,-120.29,89.96,3.30"
" 13/ 29/ 36 (C),522.69,-85.49,72.51,83.32,116.29,3.30"
" 13/ 29/ 37 (C),468.51,55.32,-73.25,-99.55,-67.44,3.30"
" 13/ 29/ 38 (C),135.39,55.32,72.51,83.32,-67.44,3.30"
" 13/ 29/ 39 (C),855.82,-85.49,-73.25,-99.55,116.29,3.30"
" 13/ 29/ 40 (C),483.73,-5.12,-8.40,-18.48,11.25,3.30"
" 14/ 14/ 22 (C),941.51,-8.73,0.85,-0.94,-9.61,3.30"
" 14/ 14/ 23 (C),1459.42,-14.02,1.35,-1.49,-15.42,3.30"
" 14/ 14/ 24 (C),1376.34,-154.55,176.93,-328.62,-300.75,3.30"
" 14/ 14/ 25 (C),420.84,151.79,-217.84,405.41,310.44,3.30"
" 14/ 14/ 26 (C),533.69,151.79,176.93,-328.62,310.44,3.30"
" 14/ 14/ 27 (C),1263.48,-154.55,-217.84,405.41,-300.75,3.30"
" 14/ 14/ 28 (C),1425.98,-168.77,219.50,-407.24,-329.11,3.30"
" 14/ 14/ 29 (C),470.48,137.57,-175.27,326.79,282.08,3.30"
" 14/ 14/ 30 (C),583.34,137.57,219.50,-407.24,282.08,3.30"
" 14/ 14/ 31 (C),1313.13,-168.77,-175.27,326.79,-329.11,3.30"
" 14/ 14/ 32 (C),1131.59,-75.62,81.77,-151.54,-143.28,3.30"
" 14/ 14/ 33 (C),692.41,65.18,-99.68,185.85,137.64,3.30"
" 14/ 14/ 34 (C),744.28,65.18,81.77,-151.54,137.64,3.30"
" 14/ 14/ 35 (C),1079.72,-75.62,-99.68,185.85,-143.28,3.30"
" 14/ 14/ 36 (C),1154.41,-82.16,101.34,-187.67,-156.32,3.30"
" 14/ 14/ 37 (C),715.23,58.64,-80.11,149.71,124.60,3.30"
" 14/ 14/ 38 (C),767.10,58.64,101.34,-187.67,124.60,3.30"
" 14/ 14/ 39 (C),1102.54,-82.16,-80.11,149.71,-156.32,3.30"
" 14/ 14/ 40 (C),918.86,-8.48,0.83,-0.91,-9.33,3.30"
" 14/ 30/ 22 (C),928.56,-8.73,0.85,1.88,19.21,3.30"
" 14/ 30/ 23 (C),1441.93,-14.02,1.35,2.98,30.85,3.30"
" 14/ 30/ 24 (C),1363.38,-154.55,176.93,255.24,209.26,3.30"
" 14/ 30/ 25 (C),407.89,151.79,-217.84,-313.47,-190.48,3.30"
" 14/ 30/ 26 (C),520.74,151.79,176.93,255.24,-190.48,3.30"
" 14/ 30/ 27 (C),1250.53,-154.55,-217.84,-313.47,209.26,3.30"
" 14/ 30/ 28 (C),1413.03,-168.77,219.50,317.12,227.84,3.30"
" 14/ 30/ 29 (C),457.53,137.57,-175.27,-251.59,-171.91,3.30"
" 14/ 30/ 30 (C),570.39,137.57,219.50,317.12,-171.91,3.30"
" 14/ 30/ 31 (C),1300.17,-168.77,-175.27,-251.59,227.84,3.30"
" 14/ 30/ 32 (C),1118.64,-75.62,81.77,118.30,106.27,3.30"
" 14/ 30/ 33 (C),679.46,65.18,-99.68,-143.09,-77.46,3.30"
" 14/ 30/ 34 (C),731.33,65.18,81.77,118.30,-77.46,3.30"
" 14/ 30/ 35 (C),1066.76,-75.62,-99.68,-143.09,106.27,3.30"
" 14/ 30/ 36 (C),1141.46,-82.16,101.34,146.74,114.81,3.30"
" 14/ 30/ 37 (C),702.28,58.64,-80.11,-114.65,-68.92,3.30"
" 14/ 30/ 38 (C),754.15,58.64,101.34,146.74,-68.92,3.30"
" 14/ 30/ 39 (C),1089.58,-82.16,-80.11,-114.65,114.81,3.30"
" 14/ 30/ 40 (C),905.91,-8.48,0.83,1.83,18.67,3.30"
" 15/ 15/ 22 (C),941.51,-8.73,-0.85,0.94,-9.61,3.30"
" 15/ 15/ 23 (C),1459.42,-14.02,-1.35,1.49,-15.42,3.30"
" 15/ 15/ 24 (C),1313.13,-168.77,175.27,-326.79,-329.11,3.30"
" 15/ 15/ 25 (C),583.34,137.57,-219.50,407.24,282.08,3.30"
" 15/ 15/ 26 (C),470.48,137.57,175.27,-326.79,282.08,3.30"
" 15/ 15/ 27 (C),1425.98,-168.77,-219.50,407.24,-329.11,3.30"
" 15/ 15/ 28 (C),1263.48,-154.55,217.84,-405.41,-300.75,3.30"
" 15/ 15/ 29 (C),533.69,151.79,-176.93,328.62,310.44,3.30"
" 15/ 15/ 30 (C),420.84,151.79,217.84,-405.41,310.44,3.30"
" 15/ 15/ 31 (C),1376.34,-154.55,-176.93,328.62,-300.75,3.30"
" 15/ 15/ 32 (C),1102.54,-82.16,80.11,-149.71,-156.32,3.30"
" 15/ 15/ 33 (C),767.10,58.64,-101.34,187.67,124.60,3.30"
" 15/ 15/ 34 (C),715.23,58.64,80.11,-149.71,124.60,3.30"
" 15/ 15/ 35 (C),1154.41,-82.16,-101.34,187.67,-156.32,3.30"
" 15/ 15/ 36 (C),1079.72,-75.62,99.68,-185.85,-143.28,3.30"
" 15/ 15/ 37 (C),744.28,65.18,-81.77,151.54,137.64,3.30"
" 15/ 15/ 38 (C),692.41,65.18,99.68,-185.85,137.64,3.30"
" 15/ 15/ 39 (C),1131.59,-75.62,-81.77,151.54,-143.28,3.30"
" 15/ 15/ 40 (C),918.86,-8.48,-0.83,0.91,-9.33,3.30"
" 15/ 31/ 22 (C),928.56,-8.73,-0.85,-1.88,19.21,3.30"
" 15/ 31/ 23 (C),1441.93,-14.02,-1.35,-2.98,30.85,3.30"
" 15/ 31/ 24 (C),1300.17,-168.77,175.27,251.59,227.84,3.30"
" 15/ 31/ 25 (C),570.39,137.57,-219.50,-317.12,-171.91,3.30"
" 15/ 31/ 26 (C),457.53,137.57,175.27,251.59,-171.91,3.30"
" 15/ 31/ 27 (C),1413.03,-168.77,-219.50,-317.12,227.84,3.30"
" 15/ 31/ 28 (C),1250.53,-154.55,217.84,313.47,209.26,3.30"
" 15/ 31/ 29 (C),520.74,151.79,-176.93,-255.24,-190.48,3.30"
" 15/ 31/ 30 (C),407.89,151.79,217.84,313.47,-190.48,3.30"
" 15/ 31/ 31 (C),1363.38,-154.55,-176.93,-255.24,209.26,3.30"
" 15/ 31/ 32 (C),1089.58,-82.16,80.11,114.65,114.81,3.30"
" 15/ 31/ 33 (C),754.15,58.64,-101.34,-146.74,-68.92,3.30"
" 15/ 31/ 34 (C),702.28,58.64,80.11,114.65,-68.92,3.30"
" 15/ 31/ 35 (C),1141.46,-82.16,-101.34,-146.74,114.81,3.30"
" 15/ 31/ 36 (C),1066.76,-75.62,99.68,143.09,106.27,3.30"
" 15/ 31/ 37 (C),731.33,65.18,-81.77,-118.30,-77.46,3.30"
" 15/ 31/ 38 (C),679.46,65.18,99.68,143.09,-77.46,3.30"
" 15/ 31/ 39 (C),1118.64,-75.62,-81.77,-118.30,106.27,3.30"
" 15/ 31/ 40 (C),905.91,-8.48,-0.83,-1.83,18.67,3.30"
" 16/ 16/ 22 (C),507.46,-5.25,8.62,-9.49,-5.77,3.30"
" 16/ 16/ 23 (C),774.94,-8.27,13.66,-15.03,-9.10,3.30"
" 16/ 16/ 24 (C),1303.76,-179.98,149.48,-298.43,-354.15,3.30"
" 16/ 16/ 25 (C),-263.66,126.36,-167.63,350.18,257.04,3.30"
" 16/ 16/ 26 (C),461.11,126.36,149.48,-298.43,257.04,3.30"
" 16/ 16/ 27 (C),578.98,-179.98,-167.63,350.18,-354.15,3.30"
" 16/ 16/ 28 (C),1261.21,-136.60,184.44,-368.67,-268.30,3.30"
" 16/ 16/ 29 (C),-306.20,169.74,-132.67,279.94,342.89,3.30"
" 16/ 16/ 30 (C),418.57,169.74,184.44,-368.67,342.89,3.30"
" 16/ 16/ 31 (C),536.44,-136.60,-132.67,279.94,-268.30,3.30"
" 16/ 16/ 32 (C),868.77,-85.49,73.25,-142.16,-165.82,3.30"
" 16/ 16/ 33 (C),148.34,55.32,-72.51,155.96,115.10,3.30"
" 16/ 16/ 34 (C),481.47,55.32,73.25,-142.16,115.10,3.30"
" 16/ 16/ 35 (C),535.64,-85.49,-72.51,155.96,-165.82,3.30"
" 16/ 16/ 36 (C),849.22,-65.55,89.31,-174.44,-126.36,3.30"
" 16/ 16/ 37 (C),128.78,75.25,-56.44,123.67,154.56,3.30"
" 16/ 16/ 38 (C),461.91,75.25,89.31,-174.44,154.56,3.30"
" 16/ 16/ 39 (C),516.09,-65.55,-56.44,123.67,-126.36,3.30"
" 16/ 16/ 40 (C),496.68,-5.12,8.40,-9.24,-5.63,3.30"
" 16/ 32/ 22 (C),494.50,-5.25,8.62,18.97,11.55,3.30"
" 16/ 32/ 23 (C),757.45,-8.27,13.66,30.06,18.20,3.30"
" 16/ 32/ 24 (C),1290.80,-179.98,149.48,194.86,239.78,3.30"
" 16/ 32/ 25 (C),-276.61,126.36,-167.63,-203.01,-159.97,3.30"
" 16/ 32/ 26 (C),448.16,126.36,149.48,194.86,-159.97,3.30"
" 16/ 32/ 27 (C),566.03,-179.98,-167.63,-203.01,239.78,3.30"
" 16/ 32/ 28 (C),1248.26,-136.60,184.44,239.98,182.49,3.30"
" 16/ 32/ 29 (C),-319.15,169.74,-132.67,-157.88,-217.26,3.30"
" 16/ 32/ 30 (C),405.62,169.74,184.44,239.98,-217.26,3.30"
" 16/ 32/ 31 (C),523.49,-136.60,-132.67,-157.88,182.49,3.30"
" 16/ 32/ 32 (C),855.82,-85.49,73.25,99.55,116.29,3.30"
" 16/ 32/ 33 (C),135.39,55.32,-72.51,-83.32,-67.44,3.30"
" 16/ 32/ 34 (C),468.51,55.32,73.25,99.55,-67.44,3.30"
" 16/ 32/ 35 (C),522.69,-85.49,-72.51,-83.32,116.29,3.30"
" 16/ 32/ 36 (C),836.26,-65.55,89.31,120.29,89.96,3.30"
" 16/ 32/ 37 (C),115.83,75.25,-56.44,-62.58,-93.77,3.30"
" 16/ 32/ 38 (C),448.96,75.25,89.31,120.29,-93.77,3.30"
" 16/ 32/ 39 (C),503.14,-65.55,-56.44,-62.58,89.96,3.30"
" 16/ 32/ 40 (C),483.73,-5.12,8.40,18.48,11.25,3.30"
" 17/ 17/ 22 (C),406.01,13.25,-21.22,30.99,19.17,2.80"
" 17/ 17/ 23 (C),619.01,20.89,-33.62,49.09,30.22,2.80"
" 17/ 17/ 24 (C),-128.06,-85.74,111.03,-142.90,-111.40,2.80"
" 17/ 17/ 25 (C),956.20,145.73,-126.63,169.52,194.19,2.80"
" 17/ 17/ 26 (C),452.90,145.73,111.03,-142.90,194.19,2.80"
" 17/ 17/ 27 (C),375.24,-85.74,-126.63,169.52,-111.40,2.80"
" 17/ 17/ 28 (C),-157.36,-119.89,85.28,-109.15,-156.80,2.80"
" 17/ 17/ 29 (C),926.90,111.57,-152.38,203.28,148.78,2.80"
" 17/ 17/ 30 (C),423.60,111.57,85.28,-109.15,148.78,2.80"
" 17/ 17/ 31 (C),345.94,-119.89,-152.38,203.28,-156.80,2.80"
" 17/ 17/ 32 (C),156.97,-32.43,39.86,-49.37,-41.10,2.80"
" 17/ 17/ 33 (C),655.33,73.96,-69.37,94.23,99.35,2.80"
" 17/ 17/ 34 (C),424.00,73.96,39.86,-49.37,99.35,2.80"
" 17/ 17/ 35 (C),388.30,-32.43,-69.37,94.23,-41.10,2.80"
" 17/ 17/ 36 (C),143.50,-48.13,28.03,-33.85,-61.97,2.80"
" 17/ 17/ 37 (C),641.87,58.26,-81.21,109.75,78.49,2.80"
" 17/ 17/ 38 (C),410.53,58.26,28.03,-33.85,78.49,2.80"
" 17/ 17/ 39 (C),374.84,-48.13,-81.21,109.75,-61.97,2.80"
" 17/ 17/ 40 (C),397.33,12.91,-20.67,30.18,18.68,2.80"
" 17/ 33/ 22 (C),395.02,13.25,-21.22,-28.43,-17.92,2.80"
" 17/ 33/ 23 (C),604.17,20.89,-33.62,-45.05,-28.26,2.80"
" 17/ 33/ 24 (C),-139.05,-85.74,111.03,167.99,128.66,2.80"
" 17/ 33/ 25 (C),945.21,145.73,-126.63,-185.04,-213.85,2.80"
" 17/ 33/ 26 (C),441.91,145.73,111.03,167.99,-213.85,2.80"
" 17/ 33/ 27 (C),364.25,-85.74,-126.63,-185.04,128.66,2.80"
" 17/ 33/ 28 (C),-168.35,-119.89,85.28,129.65,178.90,2.80"
" 17/ 33/ 29 (C),915.91,111.57,-152.38,-223.38,-163.61,2.80"
" 17/ 33/ 30 (C),412.61,111.57,85.28,129.65,-163.61,2.80"
" 17/ 33/ 31 (C),334.95,-119.89,-152.38,-223.38,178.90,2.80"
" 17/ 33/ 32 (C),145.98,-32.43,39.86,62.25,49.69,2.80"
" 17/ 33/ 33 (C),644.34,73.96,-69.37,-100.02,-107.74,2.80"
" 17/ 33/ 34 (C),413.01,73.96,39.86,62.25,-107.74,2.80"
" 17/ 33/ 35 (C),377.32,-32.43,-69.37,-100.02,49.69,2.80"
" 17/ 33/ 36 (C),132.51,-48.13,28.03,44.62,72.78,2.80"
" 17/ 33/ 37 (C),630.88,58.26,-81.21,-117.64,-84.65,2.80"
" 17/ 33/ 38 (C),399.54,58.26,28.03,44.62,-84.65,2.80"
" 17/ 33/ 39 (C),363.85,-48.13,-81.21,-117.64,72.78,2.80"
" 17/ 33/ 40 (C),386.34,12.91,-20.67,-27.69,-17.47,2.80"
" 18/ 18/ 22 (C),752.06,22.25,1.38,-2.39,32.09,2.80"
" 18/ 18/ 23 (C),1163.08,35.73,2.20,-3.81,51.52,2.80"
" 18/ 18/ 24 (C),499.37,-88.70,233.65,-324.59,-114.46,2.80"
" 18/ 18/ 25 (C),1010.81,142.77,-187.34,259.61,191.13,2.80"
" 18/ 18/ 26 (C),1080.33,142.77,233.65,-324.59,191.13,2.80"
" 18/ 18/ 27 (C),429.85,-88.70,-187.34,259.61,-114.46,2.80"
